,time (PST),fog,air temperature (C),relative humidity (%),wind speed (m/s),wind gust (m/s),wind direction (deg),rain (mm),solar radiation (kwm2),fog tips
28463,2008-07-21 17:15:00,0.0,14.96,81.9,2.24,2.728,300.0,0.0,0.363,0.0
28464,2008-07-21 17:30:00,0.0,14.58,83.4,2.323,2.837,294.3,0.0,0.311,0.0
28465,2008-07-21 17:45:00,0.0,14.09,85.3,2.273,2.925,294.3,0.0,0.262,0.0
28466,2008-07-21 18:00:00,0.0,13.64,87.2,2.319,2.811,300.1,0.0,0.212,0.0
28467,2008-07-21 18:15:00,0.0,12.96,89.9,2.25,2.55,302.9,0.0,0.128,0.0
28468,2008-07-21 18:30:00,0.0,12.49,92.0,2.26,2.751,286.1,0.0,0.081,0.0
28469,2008-07-21 18:45:00,0.0,12.02,93.9,2.064,2.528,291.8,0.0,0.042,0.0
28470,2008-07-21 19:00:00,0.0,11.69,95.3,1.829,2.308,288.2,0.0,0.018,0.0
28471,2008-07-21 19:15:00,0.0,11.49,95.9,1.638,1.994,299.8,0.0,0.005,0.0
28472,2008-07-21 19:30:00,0.0,11.36,96.4,1.701,2.158,292.3,0.0,0.001,0.0
28473,2008-07-21 19:45:00,0.0,11.26,96.8,1.598,2.065,278.5,0.0,0.0,0.0
28474,2008-07-21 20:00:00,0.0,11.17,97.0,1.52,2.13,293.8,0.0,0.0,0.0
28475,2008-07-21 20:15:00,0.0,11.16,97.2,1.268,1.537,278.4,0.0,0.0,0.0
28476,2008-07-21 20:30:00,0.0,11.03,97.3,0.969,1.388,295.8,0.0,0.0,0.0
28477,2008-07-21 20:45:00,0.0,10.89,97.4,0.721,1.057,293.9,0.0,0.0,0.0
28478,2008-07-21 21:00:00,0.0,10.78,97.5,0.383,0.691,302.7,0.0,0.0,0.0
28479,2008-07-21 21:15:00,0.0,11.01,97.6,0.446,0.854,303.5,0.0,0.0,0.0
28480,2008-07-21 21:30:00,0.0,11.23,97.4,0.81,1.865,276.4,0.0,0.0,0.0
28481,2008-07-21 21:45:00,0.0,11.32,96.5,0.426,1.011,303.6,0.0,0.0,0.0
28482,2008-07-21 22:00:00,0.0,11.72,92.2,0.704,1.096,257.6,0.0,0.0,0.0
28483,2008-07-21 22:15:00,0.0,11.8,88.2,0.531,1.197,246.7,0.0,0.0,0.0
28484,2008-07-21 22:30:00,0.0,11.82,87.7,0.455,0.969,247.3,0.0,0.0,0.0
28485,2008-07-21 22:45:00,0.0,11.95,85.6,0.647,1.579,240.9,0.0,0.0,0.0
28486,2008-07-21 23:00:00,0.0,11.9,86.4,0.686,1.841,246.2,0.0,0.0,0.0
28487,2008-07-21 23:15:00,0.0,11.76,86.2,0.248,0.578,227.6,0.0,0.0,0.0
28488,2008-07-21 23:30:00,0.0,12.3,81.5,0.232,0.642,300.7,0.0,0.0,0.0
28489,2008-07-21 23:45:00,0.0,12.82,77.85,0.227,0.425,231.8,0.0,0.0,0.0
28490,2008-07-22 00:00:00,0.0,11.38,88.6,0.47,0.737,214.0,0.0,0.0,0.0
28491,2008-07-22 00:15:00,0.0,10.77,94.3,0.261,0.751,187.0,0.0,0.0,0.0
28492,2008-07-22 00:30:00,0.0,11.42,88.1,0.195,0.497,237.4,0.0,0.0,0.0
28493,2008-07-22 00:45:00,0.0,10.24,94.1,0.289,0.642,211.6,0.0,0.0,0.0
28494,2008-07-22 01:00:00,0.0,10.01,96.0,0.043,0.188,74.58,0.0,0.0,0.0
28495,2008-07-22 01:15:00,0.0,10.05,96.6,0.007,0.046,46.04,0.0,0.0,0.0
28496,2008-07-22 01:30:00,0.0,10.06,96.9,0.046,0.252,354.9,0.0,0.0,0.0
28497,2008-07-22 01:45:00,0.0,10.19,97.1,0.054,0.449,233.6,0.0,0.0,0.0
28498,2008-07-22 02:00:00,0.0,10.15,97.2,0.077,0.466,110.4,0.0,0.0,0.0
28499,2008-07-22 02:15:00,0.0,11.28,96.8,0.07,0.343,40.37,0.0,0.0,0.0
28500,2008-07-22 02:30:00,0.0,13.61,85.7,0.183,0.487,78.92,0.0,0.0,0.0
28501,2008-07-22 02:45:00,0.0,14.75,75.44,0.124,0.384,86.3,0.0,0.0,0.0
28502,2008-07-22 03:00:00,0.0,15.4,72.36,0.057,0.26,53.91,0.0,0.0,0.0
28503,2008-07-22 03:15:00,0.0,12.03,82.6,0.09,0.381,222.8,0.0,0.0,0.0
28504,2008-07-22 03:30:00,0.0,12.99,83.3,0.036,0.157,80.5,0.0,0.0,0.0
28505,2008-07-22 03:45:00,0.0,14.85,72.25,0.205,0.497,82.7,0.0,0.0,0.0
28506,2008-07-22 04:00:00,0.0,15.05,72.9,0.292,0.498,93.1,0.0,0.0,0.0
28507,2008-07-22 04:15:00,0.0,15.2,72.04,0.328,0.622,93.6,0.0,0.0,0.0
28508,2008-07-22 04:30:00,0.0,14.84,76.16,0.02,0.194,75.52,0.0,0.0,0.0
28509,2008-07-22 04:45:00,0.0,13.13,82.1,0.123,0.394,205.0,0.0,0.0,0.0
28510,2008-07-22 05:00:00,0.0,12.74,88.3,0.069,0.343,95.0,0.0,0.001,0.0
28511,2008-07-22 05:15:00,0.0,13.61,87.5,0.06,0.475,94.4,0.0,0.005,0.0
28512,2008-07-22 05:30:00,0.0,13.81,86.8,0.101,0.253,59.9,0.0,0.011,0.0
28513,2008-07-22 05:45:00,0.0,14.0,85.9,0.073,0.322,62.53,0.0,0.02,0.0
28514,2008-07-22 06:00:00,0.0,13.56,88.1,0.215,0.585,62.22,0.0,0.048,0.0
28515,2008-07-22 06:15:00,0.0,14.0,88.9,0.26,0.678,118.8,0.0,0.112,0.0
28516,2008-07-22 06:30:00,0.0,13.79,90.7,0.384,0.704,55.35,0.0,0.155,0.0
28517,2008-07-22 06:45:00,0.0,13.91,92.7,0.307,0.564,65.67,0.0,0.178,0.0
28518,2008-07-22 07:00:00,0.0,14.55,90.9,0.374,0.786,306.6,0.0,0.122,0.0
28519,2008-07-22 07:15:00,0.0,14.65,92.0,0.172,0.707,268.6,0.0,0.067,0.0
28520,2008-07-22 07:30:00,0.0,15.74,89.5,0.357,1.034,340.6,0.0,0.404,0.0
28521,2008-07-22 07:45:00,0.0,16.85,81.6,0.403,0.98,170.6,0.0,0.464,0.0
28522,2008-07-22 08:00:00,0.0,17.17,80.8,0.751,1.308,178.3,0.0,0.507,0.0
28523,2008-07-22 08:15:00,0.0,17.2,82.0,0.896,1.544,186.6,0.0,0.554,0.0
28524,2008-07-22 08:30:00,0.0,17.32,82.1,1.042,1.432,178.6,0.0,0.601,0.0
28525,2008-07-22 08:45:00,0.0,17.62,81.3,0.936,1.465,176.0,0.0,0.645,0.0
28526,2008-07-22 09:00:00,0.0,18.09,79.67,0.836,1.439,157.4,0.0,0.686,0.0
28527,2008-07-22 09:15:00,0.0,18.25,79.01,1.125,1.875,181.4,0.0,0.727,0.0
28528,2008-07-22 09:30:00,0.0,18.4,78.2,1.331,2.127,197.3,0.0,0.764,0.0
28529,2008-07-22 09:45:00,0.0,18.46,77.65,1.545,2.094,221.0,0.1004,0.799,0.0
28530,2008-07-22 10:00:00,0.0,18.2,78.31,1.694,2.368,224.1,0.0,0.829,0.0
28531,2008-07-22 10:15:00,0.0,18.8,75.79,1.137,1.748,205.5,0.0,0.859,0.0
28532,2008-07-22 10:30:00,0.0,19.18,74.75,1.214,2.032,206.5,0.0,0.883,0.0
28533,2008-07-22 10:45:00,0.0,19.62,71.82,1.391,2.06,269.4,0.0,0.903,0.0
28534,2008-07-22 11:00:00,0.0,19.85,68.91,1.621,1.95,264.2,0.0,0.92,0.0
28535,2008-07-22 11:15:00,0.0,19.9,69.04,1.581,1.901,274.0,0.0,0.933,0.0
28536,2008-07-22 11:30:00,0.0,20.07,67.81,1.734,2.476,284.2,0.0,0.943,0.0
28537,2008-07-22 11:45:00,0.0,20.26,66.68,1.663,2.097,278.7,0.0,0.952,0.0
28538,2008-07-22 12:00:00,0.0,20.14,66.75,1.572,1.9,292.3,0.0,0.956,0.0
28539,2008-07-22 12:15:00,0.0,19.96,67.3,1.653,2.11,293.7,0.0,0.957,0.0
28540,2008-07-22 12:30:00,0.0,20.26,65.76,1.644,2.22,289.6,0.0,0.956,0.0
28541,2008-07-22 12:45:00,0.0,20.0,66.35,1.67,2.092,280.0,0.0,0.95,0.0
28542,2008-07-22 13:00:00,0.0,20.77,63.71,1.492,1.975,280.6,0.0,0.943,0.0
28543,2008-07-22 13:15:00,0.0,21.0,62.44,1.59,2.216,290.4,0.0,0.934,0.0
28544,2008-07-22 13:30:00,0.0,20.78,62.76,1.787,2.171,281.7,0.0,0.918,0.0
28545,2008-07-22 13:45:00,0.0,20.71,62.95,1.658,1.978,282.5,0.0,0.9,0.0
28546,2008-07-22 14:00:00,0.0,20.72,62.67,1.77,2.128,284.4,0.0,0.879,0.0
28547,2008-07-22 14:15:00,0.0,20.43,63.27,1.705,2.029,276.3,0.0,0.854,0.0
28548,2008-07-22 14:30:00,0.0,20.05,63.91,1.638,2.247,276.2,0.0,0.828,0.0
28549,2008-07-22 14:45:00,0.0,19.52,65.43,1.628,2.083,282.1,0.0,0.797,0.0
28550,2008-07-22 15:00:00,0.0,20.36,62.05,1.255,1.61,282.0,0.0,0.765,0.0
28551,2008-07-22 15:15:00,0.0,20.95,59.45,1.251,1.735,281.3,0.0,0.73,0.0
28552,2008-07-22 15:30:00,0.0,19.79,62.51,1.451,2.016,280.6,0.0,0.689,0.0
28553,2008-07-22 15:45:00,0.0,18.88,65.51,1.417,1.829,283.8,0.0,0.647,0.0
28554,2008-07-22 16:00:00,0.0,19.14,64.95,1.218,1.568,291.6,0.0,0.602,0.0
28555,2008-07-22 16:15:00,0.0,18.92,66.23,1.218,1.708,288.5,0.0,0.556,0.0
28556,2008-07-22 16:30:00,0.0,18.25,69.04,1.161,1.537,294.1,0.0,0.511,0.0
28557,2008-07-22 16:45:00,0.0,18.38,68.68,1.128,1.731,295.9,0.0,0.463,0.0
28558,2008-07-22 17:00:00,0.0,17.65,70.98,1.041,1.385,311.2,0.0,0.415,0.0
28559,2008-07-22 17:15:00,0.0,18.07,69.3,0.785,1.034,315.9,0.0,0.37,0.0
28560,2008-07-22 17:30:00,0.0,17.72,70.32,0.915,1.447,313.1,0.0,0.327,0.0
28561,2008-07-22 17:45:00,0.0,17.42,71.17,0.862,1.134,310.9,0.0,0.271,0.0
28562,2008-07-22 18:00:00,0.0,17.77,69.12,0.623,0.911,326.6,0.0,0.221,0.0
28563,2008-07-22 18:15:00,0.0,18.39,64.57,0.5,1.218,14.22,0.0,0.171,0.0
28564,2008-07-22 18:30:00,0.0,18.42,63.27,0.465,0.637,348.2,0.0,0.124,0.0
28565,2008-07-22 18:45:00,0.0,18.23,63.36,0.392,0.768,348.7,0.0,0.071,0.0
28566,2008-07-22 19:00:00,0.0,19.48,47.7,1.227,1.589,4.496,0.0,0.031,0.0
28567,2008-07-22 19:15:00,0.0,19.7,48.25,1.362,1.702,352.3,0.0,0.011,0.0
28568,2008-07-22 19:30:00,0.0,19.58,51.36,1.06,1.406,354.1,0.0,0.002,0.0
28569,2008-07-22 19:45:00,0.0,20.1,52.21,1.264,1.769,342.6,0.0,0.0,0.0
28570,2008-07-22 20:00:00,0.0,20.45,50.74,1.383,1.831,341.6,0.0,0.0,0.0
28571,2008-07-22 20:15:00,0.0,20.79,47.4,1.3,1.756,350.7,0.0,0.0,0.0
28572,2008-07-22 20:30:00,0.0,19.05,52.54,0.829,1.359,350.6,0.0,0.0,0.0
28573,2008-07-22 20:45:00,0.0,18.24,55.3,0.876,1.333,288.6,0.0,0.0,0.0
28574,2008-07-22 21:00:00,0.0,16.8,59.28,0.907,1.189,260.7,0.0,0.0,0.0
28575,2008-07-22 21:15:00,0.0,17.0,55.63,0.719,1.107,267.4,0.0,0.0,0.0
28576,2008-07-22 21:30:00,0.0,17.72,52.28,0.703,1.027,220.5,0.0,0.0,0.0
28577,2008-07-22 21:45:00,0.0,18.11,50.03,0.504,0.733,212.5,0.0,0.0,0.0
28578,2008-07-22 22:00:00,0.0,19.21,51.87,0.181,0.428,151.0,0.0,0.0,0.0
28579,2008-07-22 22:15:00,0.0,19.68,51.64,0.402,0.644,194.6,0.0,0.0,0.0
28580,2008-07-22 22:30:00,0.0,19.19,53.23,0.63,0.944,190.6,0.0,0.0,0.0
28581,2008-07-22 22:45:00,0.0,19.21,51.09,0.527,0.884,212.0,0.0,0.0,0.0
28582,2008-07-22 23:00:00,0.0,19.27,52.75,0.178,0.475,224.2,0.0,0.0,0.0
28583,2008-07-22 23:15:00,0.0,19.56,53.43,0.438,0.841,142.7,0.0,0.0,0.0
28584,2008-07-22 23:30:00,0.0,18.84,57.21,0.596,1.266,120.3,0.0,0.0,0.0
28585,2008-07-22 23:45:00,0.0,17.98,59.83,0.163,0.621,146.7,0.0,0.0,0.0
28586,2008-07-23 00:00:00,0.0,18.05,59.02,0.147,0.67,90.5,0.0,0.0,0.0
28587,2008-07-23 00:15:00,0.0,17.55,65.3,1.312,1.926,146.5,0.0,0.0,0.0
28588,2008-07-23 00:30:00,0.0,16.85,68.98,1.659,2.053,150.0,0.0,0.0,0.0
28589,2008-07-23 00:45:00,0.0,16.36,71.6,1.173,1.72,126.3,0.0,0.0,0.0
28590,2008-07-23 01:00:00,0.0,15.65,75.34,0.591,0.978,108.4,0.0,0.0,0.0
28591,2008-07-23 01:15:00,0.0,16.6,70.4,1.26,2.034,125.7,0.0,0.0,0.0
28592,2008-07-23 01:30:00,0.0,16.27,72.87,0.896,1.999,113.8,0.0,0.0,0.0
28593,2008-07-23 01:45:00,0.0,15.79,75.06,0.792,1.04,130.8,0.0,0.0,0.0
28594,2008-07-23 02:00:00,0.0,15.44,76.92,0.56,1.204,95.0,0.0,0.0,0.0
28595,2008-07-23 02:15:00,0.0,16.74,69.5,1.214,1.921,145.8,0.0,0.0,0.0
28596,2008-07-23 02:30:00,0.0,16.56,71.81,1.508,2.27,149.0,0.0,0.0,0.0
28597,2008-07-23 02:45:00,0.0,15.12,77.39,0.27,0.72,93.4,0.0,0.0,0.0
28598,2008-07-23 03:00:00,0.0,13.91,86.4,0.689,1.07,94.2,0.0,0.0,0.0
28599,2008-07-23 03:15:00,0.0,13.35,91.1,0.634,0.853,98.9,0.0,0.0,0.0
28600,2008-07-23 03:30:00,0.0,13.19,92.7,0.853,1.12,87.4,0.0,0.0,0.0
28601,2008-07-23 03:45:00,0.0,13.24,94.4,1.104,1.385,81.3,0.0,0.0,0.0
28602,2008-07-23 04:00:00,0.0,13.19,95.0,0.833,1.143,97.3,0.0,0.0,0.0
28603,2008-07-23 04:15:00,0.0,13.2,95.3,0.463,0.83,84.4,0.0,0.0,0.0
28604,2008-07-23 04:30:00,0.0,13.24,95.7,0.196,0.405,59.09,0.0,0.0,0.0
28605,2008-07-23 04:45:00,0.0,13.38,96.1,0.252,0.684,74.55,0.0,0.0,0.0
28606,2008-07-23 05:00:00,0.0,13.38,96.3,0.238,0.573,68.49,0.0,0.001,0.0
28607,2008-07-23 05:15:00,0.0,13.36,96.5,0.221,0.371,90.3,0.0,0.003,0.0
28608,2008-07-23 05:30:00,0.0,13.32,96.6,0.293,0.722,79.43,0.0,0.008,0.0
28609,2008-07-23 05:45:00,0.0,13.35,96.8,0.215,0.66,80.2,0.0,0.019,0.0
28610,2008-07-23 06:00:00,0.0,13.36,96.9,0.153,0.591,66.4,0.0,0.033,0.0
28611,2008-07-23 06:15:00,0.0,13.38,96.9,0.158,0.575,101.1,0.0,0.046,0.0
28612,2008-07-23 06:30:00,0.0,13.41,96.9,0.303,0.735,75.05,0.0,0.063,0.0
28613,2008-07-23 06:45:00,0.0,13.36,97.0,0.444,0.952,101.0,0.0,0.092,0.0
28614,2008-07-23 07:00:00,0.0,13.46,97.0,0.462,1.04,118.2,0.0,0.117,0.0
28615,2008-07-23 07:15:00,0.0,13.7,96.9,0.297,0.632,72.57,0.0,0.135,0.0
28616,2008-07-23 07:30:00,0.0,13.91,96.3,0.451,1.194,70.89,0.0,0.167,0.0
28617,2008-07-23 07:45:00,0.0,14.23,94.7,0.524,0.934,82.3,0.0,0.201,0.0
28618,2008-07-23 08:00:00,0.0,14.58,92.4,0.372,0.764,79.99,0.0,0.223,0.0
28619,2008-07-23 08:15:00,0.0,14.88,89.4,0.423,0.751,77.63,0.0,0.245,0.0
28620,2008-07-23 08:30:00,0.0,15.18,87.1,0.493,0.673,62.65,0.0,0.357,0.0
28621,2008-07-23 08:45:00,0.0,15.66,84.6,0.583,1.258,105.1,0.0,0.554,0.0
28622,2008-07-23 09:00:00,0.0,16.69,78.78,1.178,1.624,167.4,0.0,0.675,0.0
28623,2008-07-23 09:15:00,0.0,17.03,77.37,1.231,1.836,175.6,0.0,0.714,0.0
28624,2008-07-23 09:30:00,0.0,17.9,74.33,1.104,1.69,168.9,0.0,0.751,0.0
28625,2008-07-23 09:45:00,0.0,18.25,72.42,1.095,1.797,192.8,0.0,0.785,0.0
28626,2008-07-23 10:00:00,0.0,19.18,69.7,1.613,2.396,297.9,0.0,0.816,0.0
28627,2008-07-23 10:15:00,0.0,18.97,70.39,1.694,2.524,206.8,0.0,0.845,0.0
28628,2008-07-23 10:30:00,0.0,17.69,75.0,1.638,2.151,197.7,0.0,0.868,0.0
28629,2008-07-23 10:45:00,0.0,18.55,72.44,1.309,2.189,262.3,0.0,0.891,0.0
28630,2008-07-23 11:00:00,0.0,19.12,69.9,1.419,1.865,235.9,0.0,0.91,0.0
28631,2008-07-23 11:15:00,0.0,18.93,70.13,1.294,1.847,205.4,0.0,0.924,0.0
28632,2008-07-23 11:30:00,0.0,20.01,66.68,1.388,2.14,247.1,0.0,0.937,0.0
28633,2008-07-23 11:45:00,0.0,20.39,64.93,1.722,2.215,265.3,0.0,0.943,0.0
28634,2008-07-23 12:00:00,0.0,20.84,63.41,1.949,2.455,272.1,0.0,0.948,0.0
28635,2008-07-23 12:15:00,0.0,20.71,63.87,1.85,2.087,292.3,0.0,0.95,0.0
28636,2008-07-23 12:30:00,0.0,20.7,63.91,1.78,2.23,276.8,0.0,0.948,0.0
28637,2008-07-23 12:45:00,0.0,20.83,63.54,1.714,2.203,279.9,0.0,0.943,0.0
28638,2008-07-23 13:00:00,0.0,20.81,63.28,1.87,2.592,297.3,0.0,0.934,0.0
28639,2008-07-23 13:15:00,0.0,20.98,63.35,1.93,2.455,288.2,0.0,0.922,0.0
28640,2008-07-23 13:30:00,0.0,21.4,61.96,2.014,2.633,297.2,0.0,0.908,0.0
28641,2008-07-23 13:45:00,0.0,21.01,64.26,1.935,2.283,285.3,0.0,0.889,0.0
28642,2008-07-23 14:00:00,0.0,21.15,64.16,1.898,2.481,280.5,0.0,0.867,0.0
28643,2008-07-23 14:15:00,0.0,20.76,65.85,1.888,2.561,287.5,0.0,0.841,0.0
28644,2008-07-23 14:30:00,0.0,20.4,66.64,1.725,2.091,289.9,0.0,0.812,0.0
28645,2008-07-23 14:45:00,0.0,20.16,67.29,1.765,2.187,284.4,0.0,0.778,0.0
28646,2008-07-23 15:00:00,0.0,20.13,67.32,1.779,2.466,289.5,0.0,0.745,0.0
28647,2008-07-23 15:15:00,0.0,20.51,66.22,1.617,2.065,283.8,0.0,0.71,0.0
28648,2008-07-23 15:30:00,0.0,20.3,66.42,1.624,1.978,270.6,0.0,0.67,0.0
28649,2008-07-23 15:45:00,0.0,20.09,68.04,1.737,2.167,294.8,0.0,0.63,0.0
28650,2008-07-23 16:00:00,0.0,19.64,70.65,1.731,2.274,278.7,0.0,0.582,0.0
28651,2008-07-23 16:15:00,0.0,19.04,72.8,1.571,2.342,291.2,0.0,0.534,0.0
28652,2008-07-23 16:30:00,0.0,18.0,76.3,1.762,2.105,293.0,0.0,0.482,0.0
28653,2008-07-23 16:45:00,0.0,17.69,77.5,1.464,2.14,278.8,0.0,0.432,0.0
28654,2008-07-23 17:00:00,0.0,17.04,79.81,1.649,1.978,286.5,0.0,0.383,0.0
28655,2008-07-23 17:15:00,0.0,16.3,82.4,1.518,1.838,291.4,0.0,0.336,0.0
28656,2008-07-23 17:30:00,0.0,15.98,83.1,1.671,2.195,287.7,0.0,0.264,0.0
28657,2008-07-23 17:45:00,0.0,15.13,86.0,1.333,1.963,301.0,0.0,0.177,0.0
28658,2008-07-23 18:00:00,0.0,14.45,88.3,1.204,1.521,293.9,0.0,0.113,0.0
28659,2008-07-23 18:15:00,0.0,13.62,91.4,0.912,1.225,297.7,0.0,0.072,0.0
28660,2008-07-23 18:30:00,0.0,13.26,92.9,0.381,0.779,309.0,0.0,0.051,0.0
28661,2008-07-23 18:45:00,0.0,12.96,93.1,0.202,0.47,294.3,0.0,0.029,0.0
28662,2008-07-23 19:00:00,0.0,12.56,94.1,0.299,0.583,254.1,0.0,0.014,0.0
28663,2008-07-23 19:15:00,0.0,12.25,94.7,0.136,0.351,231.4,0.0,0.005,0.0
28664,2008-07-23 19:30:00,0.0,11.9,95.2,0.357,0.689,260.6,0.0,0.001,0.0
28665,2008-07-23 19:45:00,0.0,11.67,95.9,0.314,0.564,280.3,0.0,0.0,0.0
28666,2008-07-23 20:00:00,0.0,11.54,96.3,0.289,0.627,303.2,0.0,0.0,0.0
28667,2008-07-23 20:15:00,0.0,11.4,96.6,0.32,0.683,285.0,0.0,0.0,0.0
28668,2008-07-23 20:30:00,0.0,11.26,96.8,0.222,0.511,276.2,0.0,0.0,0.0
28669,2008-07-23 20:45:00,0.0,11.12,97.0,0.033,0.147,214.6,0.0,0.0,0.0
28670,2008-07-23 21:00:00,0.0,10.91,97.0,0.076,0.35,191.7,0.0,0.0,0.0
28671,2008-07-23 21:15:00,0.0,10.87,96.8,0.081,0.258,311.7,0.0,0.0,0.0
28672,2008-07-23 21:30:00,0.0,12.14,90.9,0.13,0.575,53.77,0.0,0.0,0.0
28673,2008-07-23 21:45:00,0.0,14.63,72.46,0.376,0.9,281.6,0.0,0.0,0.0
28674,2008-07-23 22:00:00,0.0,13.85,77.29,0.129,0.43,262.9,0.0,0.0,0.0
28675,2008-07-23 22:15:00,0.0,12.55,84.1,0.184,0.434,249.7,0.0,0.0,0.0
28676,2008-07-23 22:30:00,0.0,10.9,91.7,0.071,0.27,263.3,0.0,0.0,0.0
28677,2008-07-23 22:45:00,0.0,12.02,91.2,0.447,0.825,215.8,0.0,0.0,0.0
28678,2008-07-23 23:00:00,0.0,13.84,79.77,0.666,1.152,198.3,0.0,0.0,0.0
28679,2008-07-23 23:15:00,0.0,14.07,74.92,0.71,0.962,199.9,0.0,0.0,0.0
28680,2008-07-23 23:30:00,0.0,14.69,70.76,0.64,0.934,204.3,0.0,0.0,0.0
28681,2008-07-23 23:45:00,0.0,14.61,70.88,0.344,0.742,197.9,0.0,0.0,0.0
28682,2008-07-24 00:00:00,0.0,14.95,69.57,0.263,0.599,196.2,0.0,0.0,0.0
28683,2008-07-24 00:15:00,0.0,15.33,67.69,0.22,0.658,216.0,0.0,0.0,0.0
28684,2008-07-24 00:30:00,0.0,16.05,67.54,0.219,0.562,289.2,0.0,0.0,0.0
28685,2008-07-24 00:45:00,0.0,14.49,75.05,0.779,1.068,216.4,0.0,0.0,0.0
28686,2008-07-24 01:00:00,0.0,13.3,80.9,0.575,1.267,222.9,0.0,0.0,0.0
28687,2008-07-24 01:15:00,0.0,13.44,80.1,0.441,0.982,193.1,0.0,0.0,0.0
28688,2008-07-24 01:30:00,0.0,14.72,73.86,0.53,1.191,193.6,0.0,0.0,0.0
28689,2008-07-24 01:45:00,0.0,14.35,76.65,0.205,0.568,84.6,0.0,0.0,0.0
28690,2008-07-24 02:00:00,0.0,13.44,79.3,0.132,0.428,289.6,0.0,0.0,0.0
28691,2008-07-24 02:15:00,0.0,11.0,90.7,0.387,0.789,227.1,0.0,0.0,0.0
28692,2008-07-24 02:30:00,0.0,10.59,95.5,0.595,1.006,243.3,0.0,0.0,0.0
28693,2008-07-24 02:45:00,0.0,10.63,96.4,0.392,0.826,212.6,0.0,0.0,0.0
28694,2008-07-24 03:00:00,0.0,10.91,97.0,0.497,1.214,153.0,0.0,0.0,0.0
28695,2008-07-24 03:15:00,0.0,11.55,97.1,0.562,1.463,132.1,0.0,0.0,0.0
28696,2008-07-24 03:30:00,0.0,11.38,97.0,0.187,0.529,54.34,0.0,0.0,0.0
28697,2008-07-24 03:45:00,0.0,11.54,97.2,0.086,0.348,68.62,0.0,0.0,0.0
28698,2008-07-24 04:00:00,0.0,11.58,97.3,0.033,0.186,8.93,0.0,0.0,0.0
28699,2008-07-24 04:15:00,0.0,11.82,97.4,0.08,0.403,44.61,0.0,0.0,0.0
28700,2008-07-24 04:30:00,0.0,11.8,97.4,0.205,0.622,119.1,0.0,0.0,0.0
28701,2008-07-24 04:45:00,0.0,11.58,97.4,0.038,0.188,172.7,0.0,0.0,0.0
28702,2008-07-24 05:00:00,3.7253,11.81,97.5,0.222,0.55,134.2,0.0,0.001,1.0
28703,2008-07-24 05:15:00,0.0,11.63,97.6,0.033,0.234,103.6,0.0,0.004,0.0
28704,2008-07-24 05:30:00,0.0,11.82,97.6,0.138,0.609,99.0,0.0,0.012,0.0
28705,2008-07-24 05:45:00,0.0,12.22,97.6,0.094,0.356,97.1,0.0,0.022,0.0
28706,2008-07-24 06:00:00,0.0,12.45,97.6,0.031,0.26,144.6,0.0,0.042,0.0
28707,2008-07-24 06:15:00,3.7253,12.48,97.6,0.225,0.596,145.8,0.0,0.077,1.0
28708,2008-07-24 06:30:00,0.0,12.63,97.6,0.181,0.47,328.5,0.0,0.103,0.0
28709,2008-07-24 06:45:00,0.0,12.5,97.7,0.26,0.583,258.5,0.0,0.115,0.0
28710,2008-07-24 07:00:00,0.0,12.58,97.7,0.125,0.474,320.1,0.0,0.142,0.0
28711,2008-07-24 07:15:00,0.0,13.05,97.7,0.263,0.836,163.3,0.0,0.186,0.0
28712,2008-07-24 07:30:00,0.0,13.23,97.6,0.323,0.495,265.2,0.0,0.221,0.0
28713,2008-07-24 07:45:00,0.0,13.39,97.6,0.485,0.854,286.0,0.0,0.286,0.0
28714,2008-07-24 08:00:00,0.0,13.61,97.5,0.644,0.993,270.7,0.0,0.358,0.0
28715,2008-07-24 08:15:00,0.0,13.82,97.5,0.426,1.001,290.7,0.0,0.485,0.0
28716,2008-07-24 08:30:00,0.0,14.3,97.3,0.693,1.036,302.6,0.0,0.531,0.0
28717,2008-07-24 08:45:00,0.0,15.07,97.0,0.465,0.892,289.1,0.0,0.616,0.0
28718,2008-07-24 09:00:00,3.7253,15.69,93.5,0.736,1.111,279.0,0.0,0.659,1.0
28719,2008-07-24 09:15:00,0.0,16.13,86.1,0.987,1.316,281.9,0.0,0.695,0.0
28720,2008-07-24 09:30:00,0.0,16.38,84.3,0.754,1.129,300.6,0.0,0.735,0.0
28721,2008-07-24 09:45:00,0.0,17.46,79.66,0.787,1.16,298.3,0.0,0.77,0.0
28722,2008-07-24 10:00:00,0.0,17.04,80.8,1.284,1.816,278.1,0.0,0.802,0.0
28723,2008-07-24 10:15:00,0.0,16.84,81.1,1.398,1.828,289.9,0.0,0.83,0.0
28724,2008-07-24 10:30:00,0.0,16.59,82.0,1.404,1.736,291.3,0.0,0.856,0.0
28725,2008-07-24 10:45:00,0.0,17.03,79.74,1.392,1.766,296.5,0.0,0.876,0.0
28726,2008-07-24 11:00:00,0.0,17.07,79.85,1.481,1.927,285.8,0.0,0.895,0.0
28727,2008-07-24 11:15:00,0.0,17.01,80.5,1.34,1.916,289.4,0.0,0.91,0.0
28728,2008-07-24 11:30:00,0.0,17.44,78.97,1.449,1.958,297.4,0.0,0.923,0.0
28729,2008-07-24 11:45:00,0.0,17.65,78.05,1.643,2.122,289.5,0.0,0.932,0.0
