site,year,month,day,hour,temp,rh_avg,rain_mm,fog_ml
sauc,2011,9,22,4,4.172,100.9,0,18.856
sauc,2011,9,22,4,3.937,100.8,0,14.142
sauc,2011,9,22,4,3.753,100.9,0,9.428
sauc,2011,9,22,5,3.5,100.9,0,14.142
sauc,2011,9,22,5,3.032,100.9,0,9.428
sauc,2011,9,22,5,3.027,100.9,0,14.142
sauc,2011,9,22,5,3.08,100.9,0,14.142
sauc,2011,9,22,6,3.13,100.9,0,18.856
sauc,2011,9,22,6,3.089,100.9,0,18.856
sauc,2011,9,22,6,3.188,100.9,0,18.856
sauc,2011,9,22,6,3.215,100.9,0,9.428
sauc,2011,9,22,7,3.251,100.9,0,9.428
sauc,2011,9,22,7,3.377,100.9,0,14.142
sauc,2011,9,22,7,3.544,100.9,0.1,9.428
sauc,2011,9,22,7,3.759,100.9,0,14.142
sauc,2011,9,22,8,3.998,100.9,0,9.428
sauc,2011,9,22,8,4.313,100.8,0,9.428
sauc,2011,9,22,8,4.551,100.8,0,4.714
sauc,2011,9,22,8,4.843,100.8,0,0
sauc,2011,9,22,9,4.978,100.8,0,0
sauc,2011,9,22,9,5.131,100.7,0,0
sauc,2011,9,22,9,5.221,100.8,0,0
sauc,2011,9,22,9,5.351,100.7,0,0
sauc,2011,9,22,10,5.558,100.7,0,0
sauc,2011,9,22,10,5.953,100.7,0,0
sauc,2011,9,22,10,6.151,100.7,0,0
sauc,2011,9,22,10,6.904,100.6,0,0
sauc,2011,9,22,11,7.48,100.6,0,0
sauc,2011,9,22,11,7.86,100.5,0,0
sauc,2011,9,22,11,10.76,100.4,0,0
sauc,2011,9,22,11,15.47,100.2,0,0
sauc,2011,9,22,12,16.01,98.6,0,0
sauc,2011,9,22,12,16.62,86.8,0,0
sauc,2011,9,22,12,16.12,82.1,0,0
sauc,2011,9,22,12,16.84,79.1,0,0
sauc,2011,9,22,13,17.22,77.3,0,0
sauc,2011,9,22,13,18.72,74.6,0,0
sauc,2011,9,22,13,18.86,72.8,0,0
sauc,2011,9,22,13,18.74,72.7,0,0
sauc,2011,9,22,14,19.03,72.7,0,0
sauc,2011,9,22,14,20.71,70.7,0,0
sauc,2011,9,22,14,20.75,69.48,0,0
sauc,2011,9,22,14,20.53,68.04,0,0
sauc,2011,9,22,15,20.25,68.07,0,0
sauc,2011,9,22,15,20.94,67.04,0,0
sauc,2011,9,22,15,22.16,64.62,0,0
sauc,2011,9,22,15,21.8,66.24,0,0
sauc,2011,9,22,16,20.98,67.78,0,0
sauc,2011,9,22,16,20.84,68.31,0,0
sauc,2011,9,22,16,19.68,71.2,0,0
sauc,2011,9,22,16,18.9,73.9,0,0
sauc,2011,9,22,17,17.39,78,0,0
sauc,2011,9,22,17,15.98,82.4,0,0
sauc,2011,9,22,17,15.26,84.3,0,0
sauc,2011,9,22,17,14.4,87,0,0
sauc,2011,9,22,18,13.74,88.9,0,0
sauc,2011,9,22,18,12.91,91.6,0,0
sauc,2011,9,22,18,11.98,94.5,0,0
sauc,2011,9,22,18,10.88,97,0,0
sauc,2011,9,22,19,10.04,98.3,0,0
sauc,2011,9,22,19,9.21,98.7,0,0
sauc,2011,9,22,19,8.39,99.1,0,0
sauc,2011,9,22,19,8.31,99.5,0,0
sauc,2011,9,22,20,8.04,99.8,0,0
sauc,2011,9,22,20,8.08,100,0,0
sauc,2011,9,22,20,9.33,100.1,0,0
sauc,2011,9,22,20,8.13,99.2,0,0
sauc,2011,9,22,21,8.03,99.7,0,0
sauc,2011,9,22,21,7.98,99.9,0,0
sauc,2011,9,22,21,13.07,83.3,0,0
sauc,2011,9,22,21,19.04,49.99,0,0
sauc,2011,9,22,22,20.92,38,0,0
sauc,2011,9,22,22,20.85,39.91,0,0
sauc,2011,9,22,22,21.28,35.67,0,0
sauc,2011,9,22,22,20.21,41.9,0,0
sauc,2011,9,22,23,21.76,32.04,0,0
sauc,2011,9,22,23,22.74,29.5,0,0
sauc,2011,9,22,23,19.77,43.41,0,0
sauc,2011,9,22,23,15.41,75.6,0,0
sauc,2011,9,23,0,15.15,80,0,0
sauc,2011,9,23,0,17.48,63.32,0,0
sauc,2011,9,23,0,14.66,80.3,0,0
sauc,2011,9,23,0,13.22,89.6,0,0
sauc,2011,9,23,1,15.37,73.4,0,0
sauc,2011,9,23,1,18.38,50.73,0,0
sauc,2011,9,23,1,17.52,61.86,0,0
sauc,2011,9,23,1,14.54,80,0,0
sauc,2011,9,23,2,17.7,58.81,0,0
sauc,2011,9,23,2,18.35,51,0,0
sauc,2011,9,23,2,16.42,64.49,0,0
sauc,2011,9,23,2,14.15,79.6,0,0
sauc,2011,9,23,3,12.55,92.8,0,0
sauc,2011,9,23,3,11.97,96.1,0,0
sauc,2011,9,23,3,11.4,97.3,0,0
sauc,2011,9,23,3,13.26,77.1,0,0
sauc,2011,9,23,4,16.3,63.77,0,0
sauc,2011,9,23,4,12.32,91.2,0,0
sauc,2011,9,23,4,11.95,94.1,0,0
sauc,2011,9,23,4,11.63,95,0,0
sauc,2011,9,23,5,11.38,95.3,0,0
sauc,2011,9,23,5,11.69,91.8,0,0
sauc,2011,9,23,5,11.52,94.2,0,0
sauc,2011,9,23,5,11.05,97.4,0,0
sauc,2011,9,23,6,10.89,96.7,0,0
sauc,2011,9,23,6,11.28,92.8,0,0
sauc,2011,9,23,6,14.4,78.1,0,0
sauc,2011,9,23,6,16.88,57.4,0,0
sauc,2011,9,23,7,15.59,66.42,0,0
sauc,2011,9,23,7,13.92,82.2,0,0
sauc,2011,9,23,7,12.31,93.8,0,0
sauc,2011,9,23,7,11.7,97.9,0,4.714
sauc,2011,9,23,8,11.3,98.8,0,14.142
sauc,2011,9,23,8,10.95,99.2,0,9.428
sauc,2011,9,23,8,10.67,99.4,0,4.714
sauc,2011,9,23,8,10.13,96.8,0,0
sauc,2011,9,23,9,10.04,94.7,0,0
sauc,2011,9,23,9,9.97,92.4,0,0
sauc,2011,9,23,9,10.09,93.1,0,0
sauc,2011,9,23,9,11.51,88,0,0
sauc,2011,9,23,10,13,85.4,0,0
sauc,2011,9,23,10,14.23,83.2,0,0
sauc,2011,9,23,10,14.5,83.3,0,0
sauc,2011,9,23,10,15.3,83.3,0,0
sauc,2011,9,23,11,16.18,79.1,0,0
sauc,2011,9,23,11,17.2,76.3,0,0
sauc,2011,9,23,11,20.39,72.4,0,0
sauc,2011,9,23,11,21.37,63.6,0,0
sauc,2011,9,23,12,22.17,63.51,0,0
sauc,2011,9,23,12,24.93,58.98,0,0
sauc,2011,9,23,12,21.36,64.99,0,0
sauc,2011,9,23,12,18.48,65.82,0,0
sauc,2011,9,23,13,16.97,71.6,0,0
sauc,2011,9,23,13,17.36,75.6,0,0
sauc,2011,9,23,13,18.82,72.9,0,0
sauc,2011,9,23,13,18.88,70.2,0,0
sauc,2011,9,23,14,19.6,71.6,0,0
sauc,2011,9,23,14,20.27,64.34,0,0
sauc,2011,9,23,14,20.96,63.26,0,0
sauc,2011,9,23,14,22.21,61.92,0,0
sauc,2011,9,23,15,23.01,62.47,0,0
sauc,2011,9,23,15,22.39,63.1,0,0
sauc,2011,9,23,15,21.41,62.9,0,0
sauc,2011,9,23,15,22.26,64.79,0,0
sauc,2011,9,23,16,21.22,66.64,0,0
sauc,2011,9,23,16,21.12,68.41,0,0
sauc,2011,9,23,16,21.14,70.5,0,0
sauc,2011,9,23,16,20.7,72.1,0,0
sauc,2011,9,23,17,19.26,72.1,0,0
sauc,2011,9,23,17,19.4,72.8,0,0
sauc,2011,9,23,17,19.27,75.2,0,0
sauc,2011,9,23,17,19.49,75.4,0,0
sauc,2011,9,23,18,18.82,77,0,0
sauc,2011,9,23,18,17.79,80.4,0,0
sauc,2011,9,23,18,16.36,84.4,0,0
sauc,2011,9,23,18,15.24,88.5,0,0
sauc,2011,9,23,19,14.19,90.4,0,0
sauc,2011,9,23,19,13.49,92.4,0,0
sauc,2011,9,23,19,12.97,94.1,0,0
sauc,2011,9,23,19,12.62,95.1,0,0
sauc,2011,9,23,20,12.29,95.8,0,0
sauc,2011,9,23,20,12,95.7,0,0
sauc,2011,9,23,20,11.78,95.6,0,0
sauc,2011,9,23,20,11.51,96.3,0,0
sauc,2011,9,23,21,11.33,97.6,0,0
sauc,2011,9,23,21,11.22,98,0,0
sauc,2011,9,23,21,11.12,97.9,0,0
sauc,2011,9,23,21,11.11,98.1,0,0
sauc,2011,9,23,22,11.09,98.3,0,0
sauc,2011,9,23,22,11.11,98.6,0,0
sauc,2011,9,23,22,10.92,98.7,0,0
sauc,2011,9,23,22,10.75,98.7,0,4.714
sauc,2011,9,23,23,10.58,98.4,0,0
sauc,2011,9,23,23,10.49,98.1,0,0
sauc,2011,9,23,23,10.32,97.9,0,0
sauc,2011,9,23,23,10.23,97.8,0,0
sauc,2011,9,24,0,10.09,97.7,0,0
sauc,2011,9,24,0,9.95,98,0,0
sauc,2011,9,24,0,9.86,98.1,0,0
sauc,2011,9,24,0,9.76,98.2,0,0
sauc,2011,9,24,1,9.55,98.1,0,0
sauc,2011,9,24,1,9.49,97.9,0,0
sauc,2011,9,24,1,9.5,97.8,0,0
sauc,2011,9,24,1,9.49,97.8,0,0
sauc,2011,9,24,2,9.41,97.4,0,0
sauc,2011,9,24,2,9.39,97.2,0,0
sauc,2011,9,24,2,9.32,97,0,0
sauc,2011,9,24,2,9.33,97,0,0
sauc,2011,9,24,3,9.17,96.7,0,0
sauc,2011,9,24,3,9.05,96.5,0,0
sauc,2011,9,24,3,9.01,96.6,0,0
sauc,2011,9,24,3,8.99,96.9,0,0
sauc,2011,9,24,4,8.92,96.7,0,0
sauc,2011,9,24,4,8.9,96.6,0,0
sauc,2011,9,24,4,8.9,96.8,0,0
sauc,2011,9,24,4,8.77,96.7,0,0
sauc,2011,9,24,5,8.71,96.6,0,0
sauc,2011,9,24,5,8.76,96.6,0,0
sauc,2011,9,24,5,8.79,96.5,0,0
sauc,2011,9,24,5,8.83,96.6,0,0
sauc,2011,9,24,6,8.79,96.7,0,0
sauc,2011,9,24,6,8.88,96.6,0,0
sauc,2011,9,24,6,8.92,96.7,0,0
sauc,2011,9,24,6,8.88,96.5,0,0
sauc,2011,9,24,7,9,96.5,0,0
sauc,2011,9,24,7,9.1,96.5,0,0
sauc,2011,9,24,7,9.24,96.4,0,0
sauc,2011,9,24,7,9.41,96.1,0,0
sauc,2011,9,24,8,9.52,95.5,0,0
sauc,2011,9,24,8,9.73,95.1,0,0
sauc,2011,9,24,8,9.97,94.8,0,0
sauc,2011,9,24,8,10.34,94.5,0,0
sauc,2011,9,24,9,10.86,94.1,0,0
sauc,2011,9,24,9,11.31,94,0,0
sauc,2011,9,24,9,11.54,94,0,0
sauc,2011,9,24,9,11.97,93.7,0,0
sauc,2011,9,24,10,12.53,92.7,0,0
sauc,2011,9,24,10,13.4,90.8,0,0
sauc,2011,9,24,10,14.18,87,0,0
sauc,2011,9,24,10,14.65,83.8,0,0
sauc,2011,9,24,11,15.38,82.3,0,0
sauc,2011,9,24,11,16.09,82.9,0,0
sauc,2011,9,24,11,16.18,83.2,0,0
sauc,2011,9,24,11,16.48,81.7,0,0
sauc,2011,9,24,12,16.16,81.9,0,0
sauc,2011,9,24,12,15.7,82.6,0,0
sauc,2011,9,24,12,16.6,80.9,0,0
sauc,2011,9,24,12,17.84,76.8,0,0
sauc,2011,9,24,13,18.77,75.5,0,0
sauc,2011,9,24,13,19.91,77.5,0,0
sauc,2011,9,24,13,18.03,76.1,0,0
sauc,2011,9,24,13,17.95,77.5,0,0
sauc,2011,9,24,14,17.82,78.8,0,0
sauc,2011,9,24,14,17.92,78.8,0,0
sauc,2011,9,24,14,17.4,80.3,0,0
sauc,2011,9,24,14,17.23,81.2,0,0
sauc,2011,9,24,15,16.69,81.1,0,0
sauc,2011,9,24,15,15.99,82,0,0
sauc,2011,9,24,15,15.42,84.2,0,0
sauc,2011,9,24,15,15.24,85.6,0,0
sauc,2011,9,24,16,15.32,85.4,0,0
sauc,2011,9,24,16,15.02,86.3,0,0
sauc,2011,9,24,16,14.79,86.9,0,0
sauc,2011,9,24,16,14.53,87.8,0,0
sauc,2011,9,24,17,14.23,87.4,0,0
sauc,2011,9,24,17,13.85,88.1,0,0
sauc,2011,9,24,17,13.55,89.3,0,0
sauc,2011,9,24,17,13.46,89.7,0,0
sauc,2011,9,24,18,13.18,90.7,0,0
sauc,2011,9,24,18,12.84,92.2,0,0
sauc,2011,9,24,18,12.7,91.6,0,0
sauc,2011,9,24,18,12.6,91.8,0,0
sauc,2011,9,24,19,12.49,91.7,0,0
sauc,2011,9,24,19,12.39,92,0,0
sauc,2011,9,24,19,12.35,91.9,0,0
sauc,2011,9,24,19,12.3,91.7,0,0
sauc,2011,9,24,20,12.15,92,0,0
sauc,2011,9,24,20,12.02,92.5,0,0
sauc,2011,9,24,20,12.02,93.3,0,0
sauc,2011,9,24,20,11.92,94.6,0,0
sauc,2011,9,24,21,11.67,96.4,0,0
sauc,2011,9,24,21,11.48,97,0,0
sauc,2011,9,24,21,11.41,97,0,0
sauc,2011,9,24,21,11.36,97.2,0,0
sauc,2011,9,24,22,11.22,97.5,0,0
sauc,2011,9,24,22,11.02,98.1,0,0
sauc,2011,9,24,22,10.69,98.7,0,0
sauc,2011,9,24,22,10.31,99.2,0,0
sauc,2011,9,24,23,10.16,99.5,0,0
sauc,2011,9,24,23,10.07,99.6,0,0
sauc,2011,9,24,23,9.94,99.3,0,0
sauc,2011,9,24,23,9.75,99.2,0,0
sauc,2011,9,25,0,9.61,99.1,0,0
sauc,2011,9,25,0,9.63,99,0,0
sauc,2011,9,25,0,9.48,98.8,0,0
sauc,2011,9,25,0,9.53,98.7,0,0
sauc,2011,9,25,1,9.72,99,0,0
sauc,2011,9,25,1,9.82,99.1,0,0
sauc,2011,9,25,1,9.79,99.1,0,0
sauc,2011,9,25,1,9.84,99.2,0,0
sauc,2011,9,25,2,9.86,99.4,0,0
sauc,2011,9,25,2,9.71,99.4,0,0
sauc,2011,9,25,2,9.6,99.5,0,0
sauc,2011,9,25,2,9.63,99.6,0,0
sauc,2011,9,25,3,9.65,99.6,0,0
sauc,2011,9,25,3,9.62,99.6,0,0
sauc,2011,9,25,3,9.5,99.5,0,0
sauc,2011,9,25,3,9.39,99.5,0,0
sauc,2011,9,25,4,9.44,99.6,0,0
sauc,2011,9,25,4,9.57,99.5,0,0
sauc,2011,9,25,4,9.49,98.9,0,0
sauc,2011,9,25,4,9.35,98.6,0,0
sauc,2011,9,25,5,9.37,97.1,0,0
sauc,2011,9,25,5,9.63,96.1,0,0
sauc,2011,9,25,5,9.89,96.7,0,0
sauc,2011,9,25,5,10.07,97.3,0,0
sauc,2011,9,25,6,10.14,97,0,0
sauc,2011,9,25,6,10.14,97.2,0,0
sauc,2011,9,25,6,10.19,96.7,0,0
sauc,2011,9,25,6,10.32,96.7,0,0
sauc,2011,9,25,7,10.33,96.6,0,0
sauc,2011,9,25,7,10.32,96.1,0,0
sauc,2011,9,25,7,10.45,95,0,0
sauc,2011,9,25,7,10.58,94.7,0,0
sauc,2011,9,25,8,10.69,95.3,0,0
sauc,2011,9,25,8,10.77,95.4,0,0
sauc,2011,9,25,8,10.88,95.2,0,0
sauc,2011,9,25,8,11,94.7,0,0
sauc,2011,9,25,9,11.15,95.1,0,0
sauc,2011,9,25,9,11.21,95.4,0,0
sauc,2011,9,25,9,11.36,95,0,0
sauc,2011,9,25,9,11.58,94.3,0,0
sauc,2011,9,25,10,11.74,93.3,0,0
sauc,2011,9,25,10,11.77,92.2,0,0
sauc,2011,9,25,10,12.03,90.5,0,0
sauc,2011,9,25,10,12.27,89,0,0
sauc,2011,9,25,11,12.71,85.6,0,0
sauc,2011,9,25,11,12.87,85.8,0,0
sauc,2011,9,25,11,13.19,86,0,0
sauc,2011,9,25,11,13.84,83.4,0,0
sauc,2011,9,25,12,14.53,81,0,0
sauc,2011,9,25,12,15.11,76.8,0,0
sauc,2011,9,25,12,15.13,77.7,0,0
sauc,2011,9,25,12,15.47,76.9,0,0
sauc,2011,9,25,13,15.67,76.6,0,0
sauc,2011,9,25,13,15.61,77,0,0
sauc,2011,9,25,13,15.48,76.5,0,0
sauc,2011,9,25,13,15.98,75.2,0,0
sauc,2011,9,25,14,15.97,76,0,0
sauc,2011,9,25,14,15.7,77.7,0,0
sauc,2011,9,25,14,15.43,79.2,0,0
sauc,2011,9,25,14,15.29,79.4,0,0
sauc,2011,9,25,15,15.18,80.7,0,0
sauc,2011,9,25,15,15.18,80.6,0,0
sauc,2011,9,25,15,14.97,82.3,0,0
sauc,2011,9,25,15,14.88,82.6,0,0
sauc,2011,9,25,16,14.36,85.5,0,0
sauc,2011,9,25,16,15.16,82.6,0,0
sauc,2011,9,25,16,14.87,84.9,0,0
sauc,2011,9,25,16,14.61,87.2,0,0
sauc,2011,9,25,17,14.01,90.2,0,0
sauc,2011,9,25,17,14.07,90.1,0,0
sauc,2011,9,25,17,14.18,89.8,0,0
sauc,2011,9,25,17,14.28,89.1,0,0
sauc,2011,9,25,18,13.57,92.5,0,0
sauc,2011,9,25,18,13.08,95.6,0,0
sauc,2011,9,25,18,12.79,97.3,0,0
sauc,2011,9,25,18,12.55,98,0,0
sauc,2011,9,25,19,12.27,98.6,0,0
sauc,2011,9,25,19,11.92,98.9,0,0
sauc,2011,9,25,19,11.64,99,0,0
sauc,2011,9,25,19,11.51,98.6,0,0
sauc,2011,9,25,20,11.55,97,0,0
sauc,2011,9,25,20,11.56,97.2,0,0
sauc,2011,9,25,20,11.6,97.7,0,0
sauc,2011,9,25,20,11.54,98.2,0,0
sauc,2011,9,25,21,11.42,98.2,0,0
sauc,2011,9,25,21,11.42,97.5,0,0
sauc,2011,9,25,21,11.44,97.6,0,0
sauc,2011,9,25,21,11.4,98.1,0,0
sauc,2011,9,25,22,11.2,98.9,0,0
sauc,2011,9,25,22,11.12,98.5,0,0
sauc,2011,9,25,22,11.02,98.2,0,0
sauc,2011,9,25,22,10.95,98.8,0,0
sauc,2011,9,25,23,10.87,99.4,0,0
sauc,2011,9,25,23,10.69,99.6,0,0
sauc,2011,9,25,23,10.77,99.1,0,0
sauc,2011,9,25,23,11.11,95.7,0,0
sauc,2011,9,26,0,11.15,97.5,0,0
sauc,2011,9,26,0,11.07,98.9,0,0
sauc,2011,9,26,0,10.86,99.4,0,0
sauc,2011,9,26,0,10.68,99.6,0,0
sauc,2011,9,26,1,10.55,99.8,0,0
sauc,2011,9,26,1,10.47,99.9,0,0
sauc,2011,9,26,1,10.38,100,0,0
sauc,2011,9,26,1,10.3,100.1,0,0
sauc,2011,9,26,2,10.24,100.2,0,0
sauc,2011,9,26,2,10.15,100.3,0,0
sauc,2011,9,26,2,10.14,100.3,0,0
sauc,2011,9,26,2,10.01,100.4,0,0
sauc,2011,9,26,3,10,100.4,0,0
sauc,2011,9,26,3,9.9,100.4,0,0
sauc,2011,9,26,3,9.81,100.4,0,0
sauc,2011,9,26,3,9.71,100.5,0,0
sauc,2011,9,26,4,9.65,100.5,0,0
sauc,2011,9,26,4,9.61,100.5,0,0
sauc,2011,9,26,4,9.54,100.6,0,0
sauc,2011,9,26,4,9.44,100.6,0,0
sauc,2011,9,26,5,9.14,100.6,0,0
sauc,2011,9,26,5,8.88,100.6,0,4.714
sauc,2011,9,26,5,8.89,100.6,0,0
sauc,2011,9,26,5,8.73,100.6,0,0
sauc,2011,9,26,6,8.58,100.7,0,0
sauc,2011,9,26,6,8.4,100.7,0,0
sauc,2011,9,26,6,8.28,100.7,0,0
sauc,2011,9,26,6,8.1,100.7,0,0
sauc,2011,9,26,7,7.98,100.8,0,0
sauc,2011,9,26,7,8.05,100.8,0,0
sauc,2011,9,26,7,8.44,100.8,0,0
sauc,2011,9,26,7,8.69,100.8,0,0
sauc,2011,9,26,8,8.21,100.8,0,0
sauc,2011,9,26,8,8.24,100.8,0,0
sauc,2011,9,26,8,8.44,100.7,0,0
sauc,2011,9,26,8,8.83,100.7,0,0
sauc,2011,9,26,9,9.53,100.7,0,0
sauc,2011,9,26,9,10.61,100.6,0,0
sauc,2011,9,26,9,12.05,100.6,0,0
sauc,2011,9,26,9,12.9,100.5,0,0
sauc,2011,9,26,10,15.2,100.3,0,0
sauc,2011,9,26,10,17.06,100.2,0,0
sauc,2011,9,26,10,17.62,99.5,0,0
sauc,2011,9,26,10,17.49,95.7,0,0
sauc,2011,9,26,11,17.44,91.3,0,0
sauc,2011,9,26,11,16.9,87.8,0,0
sauc,2011,9,26,11,17.27,85.2,0,0
sauc,2011,9,26,11,18.6,83.2,0,0
sauc,2011,9,26,12,19.12,79.8,0,0
sauc,2011,9,26,12,19.36,76.2,0,0
sauc,2011,9,26,12,20.14,75.1,0,0
sauc,2011,9,26,12,20.26,74.7,0,0
sauc,2011,9,26,13,20.35,72.6,0,0
sauc,2011,9,26,13,20.59,72.4,0,0
sauc,2011,9,26,13,21.02,72.2,0,0
sauc,2011,9,26,13,21.16,70.3,0,0
sauc,2011,9,26,14,21.49,70.5,0,0
sauc,2011,9,26,14,20.18,71.4,0,0
sauc,2011,9,26,14,20.11,71.2,0,0
sauc,2011,9,26,14,20.11,71.3,0,0
sauc,2011,9,26,15,19.82,69.87,0,0
sauc,2011,9,26,15,19.48,70.5,0,0
sauc,2011,9,26,15,19.3,72,0,0
sauc,2011,9,26,15,18.97,73.5,0,0
sauc,2011,9,26,16,19.13,72.7,0,0
sauc,2011,9,26,16,19.01,73.1,0,0
sauc,2011,9,26,16,18.25,74.7,0,0
sauc,2011,9,26,16,17.52,78.1,0,0
sauc,2011,9,26,17,16.8,81.2,0,0
sauc,2011,9,26,17,16.33,82.7,0,0
sauc,2011,9,26,17,16.09,84.6,0,0
sauc,2011,9,26,17,15.4,87.5,0,0
sauc,2011,9,26,18,14.74,90.4,0,0
sauc,2011,9,26,18,14.15,91.9,0,0
sauc,2011,9,26,18,13.3,94.9,0,0
sauc,2011,9,26,18,12.95,96,0,0
sauc,2011,9,26,19,12.64,96.6,0,0
sauc,2011,9,26,19,12.36,97.5,0,0
sauc,2011,9,26,19,12.09,98.1,0,0
sauc,2011,9,26,19,11.91,97.9,0,0
sauc,2011,9,26,20,11.69,98.5,0,0
sauc,2011,9,26,20,11.49,98.7,0,0
sauc,2011,9,26,20,11.34,98.6,0,0
sauc,2011,9,26,20,11.21,98.3,0,0
sauc,2011,9,26,21,11.03,98.2,0,0
sauc,2011,9,26,21,11.21,98.1,0,0
sauc,2011,9,26,21,12.61,93,0,0
sauc,2011,9,26,21,13.54,88.4,0,0
sauc,2011,9,26,22,13.69,88.8,0,0
sauc,2011,9,26,22,13.59,89.5,0,0
sauc,2011,9,26,22,13.69,90.8,0,0
sauc,2011,9,26,22,13.86,90.4,0,0
sauc,2011,9,26,23,12.95,90.5,0,0
sauc,2011,9,26,23,11.66,96.6,0,0
sauc,2011,9,26,23,11.29,98.3,0,0
sauc,2011,9,26,23,11.14,99,0,0
sauc,2011,9,27,0,11.98,99.5,0,0
sauc,2011,9,27,0,13.43,98.7,0,0
sauc,2011,9,27,0,13.9,93.4,0,0
sauc,2011,9,27,0,14.41,89.9,0,0
sauc,2011,9,27,1,15.33,85.4,0,0
sauc,2011,9,27,1,16.15,81.8,0,0
sauc,2011,9,27,1,16.47,80.3,0,0
sauc,2011,9,27,1,16.78,78.9,0,0
sauc,2011,9,27,2,17.22,76.8,0,0
sauc,2011,9,27,2,17.33,74.6,0,0
sauc,2011,9,27,2,17.93,71.3,0,0
sauc,2011,9,27,2,18.47,71.5,0,0
sauc,2011,9,27,3,18.48,68.88,0,0
sauc,2011,9,27,3,18.76,65.61,0,0
sauc,2011,9,27,3,19.32,64.11,0,0
sauc,2011,9,27,3,19.28,62.57,0,0
sauc,2011,9,27,4,19.54,61.41,0,0
sauc,2011,9,27,4,20.2,59.4,0,0
sauc,2011,9,27,4,20.3,60.63,0,0
sauc,2011,9,27,4,18.72,67.65,0,0
sauc,2011,9,27,5,19,71.5,0,0
sauc,2011,9,27,5,20.52,63.07,0,0
sauc,2011,9,27,5,21,59.82,0,0
sauc,2011,9,27,5,20.85,59.66,0,0
sauc,2011,9,27,6,20.22,61.21,0,0
sauc,2011,9,27,6,17.76,71.1,0,0
sauc,2011,9,27,6,17.14,74.4,0,0
sauc,2011,9,27,6,17.16,75,0,0
sauc,2011,9,27,7,16.54,78.3,0,0
sauc,2011,9,27,7,16.67,78.2,0,0
sauc,2011,9,27,7,16.93,77.9,0,0
sauc,2011,9,27,7,17.95,78.3,0,0
sauc,2011,9,27,8,18.47,77.9,0,0
sauc,2011,9,27,8,19.25,77.7,0,0
sauc,2011,9,27,8,20.02,75.5,0,0
sauc,2011,9,27,8,20.6,71.9,0,0
sauc,2011,9,27,9,21.62,71.3,0,0
sauc,2011,9,27,9,21.92,69.27,0,0
sauc,2011,9,27,9,22.59,63.64,0,0
sauc,2011,9,27,9,22.95,64.59,0,0
sauc,2011,9,27,10,23.65,64.84,0,0
sauc,2011,9,27,10,24.37,63.89,0,0
sauc,2011,9,27,10,24.73,61.77,0,0
sauc,2011,9,27,10,24.45,61.43,0,0
sauc,2011,9,27,11,24.95,61.87,0,0
sauc,2011,9,27,11,25.07,61.47,0,0
sauc,2011,9,27,11,24.83,62.46,0,0
sauc,2011,9,27,11,24.54,63.32,0,0
sauc,2011,9,27,12,25.25,63.08,0,0
sauc,2011,9,27,12,25.62,61.01,0,0
sauc,2011,9,27,12,26.09,61.49,0,0
sauc,2011,9,27,12,25.68,59.92,0,0
sauc,2011,9,27,13,25.94,58.94,0,0
sauc,2011,9,27,13,26.33,58.48,0,0
sauc,2011,9,27,13,26.3,55.71,0,0
sauc,2011,9,27,13,26.04,55.12,0,0
sauc,2011,9,27,14,26.22,55.2,0,0
sauc,2011,9,27,14,26.14,57.38,0,0
sauc,2011,9,27,14,25.99,57.02,0,0
sauc,2011,9,27,14,26.08,56.98,0,0
sauc,2011,9,27,15,26.15,55.31,0,0
sauc,2011,9,27,15,26.2,53.92,0,0
sauc,2011,9,27,15,25.41,54.54,0,0
sauc,2011,9,27,15,25.3,54.19,0,0
sauc,2011,9,27,16,25.32,53.69,0,0
sauc,2011,9,27,16,25.39,53.3,0,0
sauc,2011,9,27,16,25.63,53.54,0,0
sauc,2011,9,27,16,25.77,54.92,0,0
sauc,2011,9,27,17,25.36,57.06,0,0
sauc,2011,9,27,17,24.56,58.65,0,0
sauc,2011,9,27,17,23.1,59.16,0,0
sauc,2011,9,27,17,22.17,60.65,0,0
sauc,2011,9,27,18,21.32,63.59,0,0
sauc,2011,9,27,18,20.75,65.93,0,0
sauc,2011,9,27,18,20.08,65.81,0,0
sauc,2011,9,27,18,19.15,67.13,0,0
sauc,2011,9,27,19,19.21,64.79,0,0
sauc,2011,9,27,19,20.81,54.48,0,0
sauc,2011,9,27,19,22.51,44.88,0,0
sauc,2011,9,27,19,22.38,47.54,0,0
sauc,2011,9,27,20,21.37,51.49,0,0
sauc,2011,9,27,20,21.86,48.55,0,0
sauc,2011,9,27,20,22.55,44.1,0,0
sauc,2011,9,27,20,23.21,40.6,0,0
sauc,2011,9,27,21,23.81,38.2,0,0
sauc,2011,9,27,21,21.95,45.19,0,0
sauc,2011,9,27,21,21.49,47.4,0,0
sauc,2011,9,27,21,21.11,56.78,0,0
sauc,2011,9,27,22,19.87,65.31,0,0
sauc,2011,9,27,22,18.6,74.6,0,0
sauc,2011,9,27,22,17.81,80,0,0
sauc,2011,9,27,22,16.95,84.7,0,0
sauc,2011,9,27,23,16.33,89.3,0,0
sauc,2011,9,27,23,15.63,92.9,0,0
sauc,2011,9,27,23,15,95.1,0,0
sauc,2011,9,27,23,14.66,96.4,0,0
sauc,2011,9,28,0,14.39,97.3,0,0
