site,year,month,day,hour,temp,rh,e_vpd,rain_mm,fog_ml
upem,2011,8,21,19,13.34,97.7,1.372,0,0
upem,2011,8,21,19,13.22,98.8,1.336,0,0
upem,2011,8,21,19,13.18,99.6,1.312,0,0
upem,2011,8,21,20,13.13,99.9,1.297,0,0
upem,2011,8,21,20,13.1,100,1.291,0,0
upem,2011,8,21,20,13.06,100,1.291,0,0
upem,2011,8,21,20,13.03,100,1.291,0,0
upem,2011,8,21,21,13,100,1.288,0,0
upem,2011,8,21,21,12.98,100,1.288,0,0
upem,2011,8,21,21,12.96,100,1.285,0,0
upem,2011,8,21,21,12.93,100,1.285,0,0
upem,2011,8,21,22,12.91,100,1.286,0,3.7253
upem,2011,8,21,22,12.89,100,1.276,0,0
upem,2011,8,21,22,12.87,100,1.268,0,3.7253
upem,2011,8,21,22,12.85,100,1.264,0,7.4506
upem,2011,8,21,23,12.84,100,1.263,0,3.7253
upem,2011,8,21,23,12.83,100,1.261,0,3.7253
upem,2011,8,21,23,12.81,100,1.26,0,3.7253
upem,2011,8,21,23,12.8,100,1.258,0,3.7253
upem,2011,8,22,0,12.79,100,1.258,0,3.7253
upem,2011,8,22,0,12.78,100,1.256,0,3.7253
upem,2011,8,22,0,12.77,100,1.253,0,3.7253
upem,2011,8,22,0,12.76,100,1.252,0,3.7253
upem,2011,8,22,1,12.76,100,1.252,0,3.7253
upem,2011,8,22,1,12.75,100,1.248,0,7.4506
upem,2011,8,22,1,12.75,100,1.245,0,3.7253
upem,2011,8,22,1,12.74,100,1.237,0,3.7253
upem,2011,8,22,2,12.73,100,1.239,0,3.7253
upem,2011,8,22,2,12.73,100,1.237,0,7.4506
upem,2011,8,22,2,12.72,100,1.235,0,3.7253
upem,2011,8,22,2,12.71,100,1.235,0,3.7253
upem,2011,8,22,3,12.71,100,1.23,0,3.7253
upem,2011,8,22,3,12.7,100,1.229,0,3.7253
upem,2011,8,22,3,12.7,100,1.228,0,3.7253
upem,2011,8,22,3,12.69,100,1.231,0,7.4506
upem,2011,8,22,4,12.69,100,1.231,0,3.7253
upem,2011,8,22,4,12.68,100,1.232,0,0
upem,2011,8,22,4,12.67,100,1.232,0,3.7253
upem,2011,8,22,4,12.67,100,1.229,0,3.7253
upem,2011,8,22,5,12.66,100,1.228,0,3.7253
upem,2011,8,22,5,12.66,100,1.225,0,3.7253
upem,2011,8,22,5,12.65,100,1.221,0,3.7253
upem,2011,8,22,5,12.65,100,1.216,0,3.7253
upem,2011,8,22,6,12.64,100,1.216,0,3.7253
upem,2011,8,22,6,12.64,100,1.213,0,3.7253
upem,2011,8,22,6,12.63,100,1.211,0,3.7253
upem,2011,8,22,6,12.63,100,1.206,0,3.7253
upem,2011,8,22,7,12.67,100,1.204,0,3.7253
upem,2011,8,22,7,12.74,100,1.196,0,3.7253
upem,2011,8,22,7,13.02,100,1.194,0,3.7253
upem,2011,8,22,7,13.5,100,1.275,0,0
upem,2011,8,22,8,13.48,100,1.232,0,0
upem,2011,8,22,8,13.46,100,1.254,0,3.7253
upem,2011,8,22,8,13.45,100,1.257,0,0
upem,2011,8,22,8,13.43,100,1.309,0,0
upem,2011,8,22,9,13.41,100,1.265,0,0
upem,2011,8,22,9,13.4,100,1.277,0,0
upem,2011,8,22,9,13.38,100,1.311,0,0
upem,2011,8,22,9,13.36,100,1.298,0,0
upem,2011,8,22,10,13.37,100,1.265,0,0
upem,2011,8,22,10,13.38,100,1.258,0,0
upem,2011,8,22,10,13.34,100,1.3,0,0
upem,2011,8,22,10,13.29,100,1.358,0,0
upem,2011,8,22,11,13.26,100,1.425,0,0
upem,2011,8,22,11,13.23,100,1.439,0,0
upem,2011,8,22,11,13.22,100,1.406,0,0
upem,2011,8,22,11,13.21,100,1.43,0,0
upem,2011,8,22,12,13.21,100,1.446,0,0
upem,2011,8,22,12,13.21,98.6,1.503,0,0
upem,2011,8,22,12,13.2,93.1,1.561,0,0
upem,2011,8,22,12,13.2,86.3,1.605,0,0
upem,2011,8,22,13,13.2,86.3,1.577,0,0
upem,2011,8,22,13,13.21,85.3,1.613,0,0
upem,2011,8,22,13,13.22,83.1,1.684,0,0
upem,2011,8,22,13,13.23,82.3,1.716,0,0
upem,2011,8,22,14,13.22,82.4,1.719,0,0
upem,2011,8,22,14,13.22,83.8,1.687,0,0
upem,2011,8,22,14,13.22,82.4,1.725,0,0
upem,2011,8,22,14,13.22,81.1,1.758,0,0
upem,2011,8,22,15,13.22,81.4,1.75,0,0
upem,2011,8,22,15,13.22,80.3,1.797,0,0
upem,2011,8,22,15,13.21,83.2,1.714,0,0
upem,2011,8,22,15,13.21,80.7,1.793,0,0
upem,2011,8,22,16,13.21,80.3,1.798,0,0
upem,2011,8,22,16,13.21,83.5,1.722,0,0
upem,2011,8,22,16,13.21,84.1,1.701,0,0
upem,2011,8,22,16,13.22,84.6,1.686,0,0
upem,2011,8,22,17,13.23,87.4,1.624,0,0
upem,2011,8,22,17,13.23,89.1,1.597,0,0
upem,2011,8,22,17,13.24,90.8,1.559,0,0
upem,2011,8,22,17,13.26,91.2,1.551,0,0
upem,2011,8,22,18,13.27,93.6,1.494,0,0
upem,2011,8,22,18,13.28,95.8,1.448,0,0
upem,2011,8,22,18,13.3,97.5,1.394,0,0
upem,2011,8,22,18,13.33,98.8,1.368,0,0
upem,2011,8,22,19,13.35,99.4,1.338,0,0
upem,2011,8,22,19,13.31,99.9,1.312,0,0
upem,2011,8,22,19,13.22,100,1.295,0,0
upem,2011,8,22,19,13.17,100,1.282,0,0
upem,2011,8,22,20,13.13,100,1.274,0,3.7253
upem,2011,8,22,20,13.1,100,1.272,0,7.4506
upem,2011,8,22,20,13.06,100,1.267,0,14.901
upem,2011,8,22,20,13.03,100,1.258,0,14.901
upem,2011,8,22,21,13,100,1.252,0,14.901
upem,2011,8,22,21,12.98,100,1.249,0,14.901
upem,2011,8,22,21,12.95,100,1.243,0,11.176
upem,2011,8,22,21,12.93,100,1.24,0,14.901
upem,2011,8,22,22,12.91,100,1.236,0,11.176
upem,2011,8,22,22,12.89,100,1.238,0,14.901
upem,2011,8,22,22,12.87,100,1.237,0,18.627
upem,2011,8,22,22,12.86,100,1.236,0,18.627
upem,2011,8,22,23,12.84,100,1.233,0,14.901
upem,2011,8,22,23,12.83,100,1.23,0,14.901
upem,2011,8,22,23,12.81,100,1.228,0,14.901
upem,2011,8,22,23,12.8,100,1.224,0,14.901
upem,2011,8,23,0,12.79,100,1.22,0,14.901
upem,2011,8,23,0,12.78,100,1.219,0,11.176
upem,2011,8,23,0,12.77,100,1.22,0,14.901
upem,2011,8,23,0,12.76,100,1.217,0,18.627
upem,2011,8,23,1,12.76,100,1.215,0,11.176
upem,2011,8,23,1,12.75,100,1.212,0,11.176
upem,2011,8,23,1,12.75,100,1.209,0,7.4506
upem,2011,8,23,1,12.74,100,1.206,0,7.4506
upem,2011,8,23,2,12.73,100,1.201,0,11.176
upem,2011,8,23,2,12.73,100,1.198,0.1004,14.901
upem,2011,8,23,2,12.72,100,1.195,0,14.901
upem,2011,8,23,2,12.71,100,1.194,0,14.901
upem,2011,8,23,3,12.71,100,1.189,0,7.4506
upem,2011,8,23,3,12.7,100,1.194,0,14.901
upem,2011,8,23,3,12.7,100,1.19,0,14.901
upem,2011,8,23,3,12.69,100,1.184,0,14.901
upem,2011,8,23,4,12.68,100,1.175,0,11.176
upem,2011,8,23,4,12.67,100,1.164,0,11.176
upem,2011,8,23,4,12.67,100,1.166,0.1004,7.4506
upem,2011,8,23,4,12.66,100,1.152,0,11.176
upem,2011,8,23,5,12.66,100,1.155,0,11.176
upem,2011,8,23,5,12.65,100,1.16,0,14.901
upem,2011,8,23,5,12.65,100,1.155,0,11.176
upem,2011,8,23,5,12.64,100,1.15,0,7.4506
upem,2011,8,23,6,12.64,100,1.145,0,3.7253
upem,2011,8,23,6,12.63,100,1.138,0,3.7253
upem,2011,8,23,6,12.63,100,1.137,0,0
upem,2011,8,23,6,12.62,100,1.137,0,3.7253
upem,2011,8,23,7,12.67,100,1.132,0,0
upem,2011,8,23,7,12.87,100,1.135,0,3.7253
upem,2011,8,23,7,13.52,100,1.151,0,11.176
upem,2011,8,23,7,13.53,100,1.173,0.1004,3.7253
upem,2011,8,23,8,13.52,100,1.227,0,0
upem,2011,8,23,8,13.48,100,1.454,0,3.7253
upem,2011,8,23,8,13.48,100,1.366,0,0
upem,2011,8,23,8,13.44,100,1.349,0,0
upem,2011,8,23,9,13.42,100,1.415,0,0
upem,2011,8,23,9,13.41,100,1.362,0,0
upem,2011,8,23,9,13.39,100,1.385,0,0
upem,2011,8,23,9,13.34,100,1.547,0,0
upem,2011,8,23,10,13.29,100,1.627,0,0
upem,2011,8,23,10,13.25,100,1.741,0,0
upem,2011,8,23,10,13.21,100,1.876,0,0
upem,2011,8,23,10,13.17,100,1.84,0,0
upem,2011,8,23,11,13.15,100,1.862,0,0
upem,2011,8,23,11,13.13,94.2,2.215,0,0
upem,2011,8,23,11,13.11,81,2.322,0,0
upem,2011,8,23,11,13.1,74.43,2.523,0,0
upem,2011,8,23,12,13.09,70.04,2.497,0,0
upem,2011,8,23,12,13.09,70.11,2.454,0,0
upem,2011,8,23,12,13.08,68.21,2.443,0,0
upem,2011,8,23,12,13.08,67.28,2.452,0,0
upem,2011,8,23,13,13.09,64.94,2.547,0,0
upem,2011,8,23,13,13.09,63.28,2.604,0,0
upem,2011,8,23,13,13.09,64.27,2.498,0,0
upem,2011,8,23,13,13.1,62.72,2.612,0,0
upem,2011,8,23,14,13.09,62.13,2.599,0,0
upem,2011,8,23,14,13.09,62.46,2.585,0,0
upem,2011,8,23,14,13.09,60.56,2.655,0,0
upem,2011,8,23,14,13.08,60.13,2.656,0,0
upem,2011,8,23,15,13.08,59.54,2.659,0,0
upem,2011,8,23,15,13.07,57.75,2.76,0,0
upem,2011,8,23,15,13.07,55.09,2.898,0,0
upem,2011,8,23,15,13.06,53.35,3.008,0,0
upem,2011,8,23,16,13.05,53.15,3.027,0,0
upem,2011,8,23,16,13.05,58.64,2.727,0,0
upem,2011,8,23,16,13.06,59.74,2.677,0,0
upem,2011,8,23,16,13.06,62.54,2.542,0,0
upem,2011,8,23,17,13.07,70.5,2.21,0,0
upem,2011,8,23,17,13.08,71.9,2.15,0,0
upem,2011,8,23,17,13.09,77.97,1.933,0,0
upem,2011,8,23,17,13.11,78.42,1.926,0,0
upem,2011,8,23,18,13.13,74.88,2.002,0,0
upem,2011,8,23,18,13.14,81.8,1.804,0,0
upem,2011,8,23,18,13.16,66.12,2.151,0,0
upem,2011,8,23,18,13.17,66.1,2.18,0,0
upem,2011,8,23,19,13.18,68.35,2.054,0,0
upem,2011,8,23,19,13.2,73.86,1.892,0,0
upem,2011,8,23,19,13.12,69.79,1.914,0,0
upem,2011,8,23,19,13.07,86.2,1.613,0,0
upem,2011,8,23,20,13.03,97.8,1.392,0,0
upem,2011,8,23,20,12.99,97.9,1.433,0,0
upem,2011,8,23,20,12.96,94.8,1.436,0,0
upem,2011,8,23,20,12.94,98.9,1.357,0,0
upem,2011,8,23,21,12.91,99.8,1.361,0,0
upem,2011,8,23,21,12.89,97.9,1.452,0,0
upem,2011,8,23,21,12.87,96,1.441,0,0
upem,2011,8,23,21,12.85,86.4,1.593,0,0
upem,2011,8,23,22,12.83,82.8,1.659,0,0
upem,2011,8,23,22,12.81,96,1.416,0,0
upem,2011,8,23,22,12.79,81.3,1.702,0,0
upem,2011,8,23,22,12.78,69.28,1.915,0,0
upem,2011,8,23,23,12.77,66.52,1.95,0,0
upem,2011,8,23,23,12.76,64.13,1.964,0,0
upem,2011,8,23,23,12.75,56.32,2.135,0,0
upem,2011,8,23,23,12.75,53.73,2.193,0,0
upem,2011,8,24,0,12.74,56.29,2.091,0,0
upem,2011,8,24,0,12.74,53.79,2.115,0,0
upem,2011,8,24,0,12.73,52.73,2.124,0,0
upem,2011,8,24,0,12.72,50.06,2.215,0,0
upem,2011,8,24,1,12.72,50.42,2.243,0,0
upem,2011,8,24,1,12.71,51.95,2.217,0,0
upem,2011,8,24,1,12.71,50.38,2.277,0,0
upem,2011,8,24,1,12.7,50.08,2.282,0,0
upem,2011,8,24,2,12.7,51.72,2.243,0,0
upem,2011,8,24,2,12.69,52.92,2.204,0,0
upem,2011,8,24,2,12.69,53.01,2.199,0,0
upem,2011,8,24,2,12.69,51.71,2.219,0,0
upem,2011,8,24,3,12.69,47.9,2.312,0,0
upem,2011,8,24,3,12.68,48.95,2.268,0,0
upem,2011,8,24,3,12.68,47.66,2.286,0,0
upem,2011,8,24,3,12.68,44.19,2.4,0,0
upem,2011,8,24,4,12.68,48.53,2.258,0,0
upem,2011,8,24,4,12.68,47.67,2.244,0,0
upem,2011,8,24,4,12.67,49.09,2.23,0,0
upem,2011,8,24,4,12.67,45.47,2.36,0,0
upem,2011,8,24,5,12.67,44.34,2.421,0,0
upem,2011,8,24,5,12.67,52.19,2.233,0,0
upem,2011,8,24,5,12.67,62.58,1.961,0,0
upem,2011,8,24,5,12.67,73.11,1.767,0,0
upem,2011,8,24,6,12.67,91,1.456,0,0
upem,2011,8,24,6,12.66,98.8,1.34,0,0
upem,2011,8,24,6,12.66,99.9,1.326,0,0
upem,2011,8,24,6,12.66,100,1.323,0,0
upem,2011,8,24,7,12.71,100,1.322,0,3.7253
upem,2011,8,24,7,12.96,100,1.317,0,14.901
upem,2011,8,24,7,13.46,100,1.313,0,14.901
upem,2011,8,24,7,13.47,100,1.324,0,11.176
upem,2011,8,24,8,13.47,100,1.346,0,3.7253
upem,2011,8,24,8,13.46,100,1.355,0,3.7253
upem,2011,8,24,8,13.45,100,1.373,0,3.7253
upem,2011,8,24,8,13.43,100,1.388,0,0
upem,2011,8,24,9,13.42,100,1.409,0,0
upem,2011,8,24,9,13.4,100,1.408,0,0
