time,precip_in,wind_speed_mpg,wind_dir_deg,temp_avg_F,fuel_temp_F,rel_humid,batt_v,perc_fuel_moisture,gust_max_dir,gust_max_speed,solar_rad
909021200,0.27,5,247,91,-9999,26,13.6,-9999,67,9,91.77
909021300,0.27,2,66,89,-9999,36,13.6,-9999,241,10,91.09
909021400,0.27,4,215,93,-9999,32,13.6,-9999,210,11,83.43
909021500,0.27,1,20,93,-9999,32,13.6,-9999,224,11,69.76
909021600,0.27,1,130,91,-9999,33,13.6,-9999,356,6,50.23
909021700,0.27,1,273,83,-9999,48,13.7,-9999,291,7,29.93
909021800,0.27,3,283,72,-9999,70,12.9,-9999,285,5,9.203
909021900,0.27,0,299,68,-9999,78,12.8,-9999,258,5,0.172
909022000,0.27,0,102,68,-9999,76,12.8,-9999,294,6,0
909022100,0.27,0,285,67,-9999,75,12.8,-9999,208,3,0
909022200,0.27,0,200,66,-9999,77,12.7,-9999,221,5,0
909022300,0.27,0,101,65,-9999,75,12.7,-9999,72,0,0
909030000,0.27,0,95,65,-9999,77,12.7,-9999,208,4,0
909030100,0.27,0,139,64,-9999,76,12.7,-9999,116,4,0
909030200,0.27,0,356,62,-9999,80,12.7,-9999,293,4,0
909030300,0.27,0,113,63,-9999,81,12.7,-9999,263,4,0
909030400,0.27,0,119,63,-9999,78,12.6,-9999,117,4,0
909030500,0.27,0,110,61,-9999,83,12.6,-9999,278,3,0
909030600,0.27,0,290,61,-9999,84,12.6,-9999,13,0,1.548
909030700,0.27,0,268,72,-9999,64,13.1,-9999,45,0,16.26
909030800,0.27,4,83,80,-9999,48,13.8,-9999,75,4,36.47
909030900,0.27,0,322,90,-9999,39,13.7,-9999,69,7,57.2
909031000,0.27,3,320,87,-9999,41,13.7,-9999,68,9,74.92
909031100,0.27,3,120,88,-9999,37,13.7,-9999,57,12,86.7
909031200,0.27,2,248,91,-9999,35,13.6,-9999,134,8,93.15
909031300,0.27,3,322,90,-9999,42,13.6,-9999,130,9,91.95
909031400,0.27,0,48,94,-9999,34,13.6,-9999,230,9,84.29
909031500,0.27,2,323,92,-9999,33,13.6,-9999,305,6,70.79
909031600,0.27,1,350,92,-9999,33,13.6,-9999,304,7,49.89
909031700,0.27,1,283,82,-9999,45,13.7,-9999,6,6,28.21
909031800,0.27,3,276,71,-9999,65,12.9,-9999,293,5,8.601
909031900,0.27,0,222,68,-9999,70,12.8,-9999,290,6,0.172
909032000,0.27,0,299,69,-9999,65,12.8,-9999,62,5,0
909032100,0.27,0,204,66,-9999,72,12.8,-9999,223,5,0
909032200,0.27,0,10,65,-9999,67,12.7,-9999,314,3,0
909032300,0.27,0,309,64,-9999,67,12.7,-9999,221,4,0
909040000,0.27,1,98,65,-9999,68,12.7,-9999,76,3,0
909040100,0.27,0,259,63,-9999,80,12.7,-9999,94,6,0
909040200,0.27,0,127,62,-9999,80,12.7,-9999,274,3,0
909040300,0.27,0,123,60,-9999,82,12.6,-9999,112,4,0
909040400,0.27,0,172,58,-9999,82,12.6,-9999,220,0,0
909040500,0.27,0,79,58,-9999,85,12.6,-9999,17,0,0
909040600,0.27,0,161,64,-9999,73,12.6,-9999,110,0,1.806
909040700,0.27,0,104,74,-9999,58,13,-9999,126,3,18.49
909040800,0.27,1,283,80,-9999,49,13.8,-9999,56,0,38.96
909040900,0.27,2,63,88,-9999,39,13.7,-9999,291,4,60.55
909041000,0.27,4,135,86,-9999,44,13.7,-9999,85,8,74.74
909041100,0.27,1,36,90,-9999,40,13.7,-9999,240,11,89.02
909041200,0.27,3,43,92,-9999,35,13.6,-9999,219,9,93.92
909041300,0.27,2,250,92,-9999,35,13.6,-9999,284,8,88.33
909041400,0.27,3,309,93,-9999,31,13.6,-9999,75,10,84.89
909041500,0.27,2,290,93,-9999,28,13.6,-9999,83,11,71.99
909041600,0.27,2,77,97,-9999,13,13.6,-9999,283,7,52.9
909041700,0.27,10,276,93,-9999,12,13.6,-9999,289,15,31.22
909041800,0.27,6,282,88,-9999,7,12.9,-9999,290,20,10.15
909041900,0.27,11,278,86,-9999,6,12.8,-9999,290,17,0.08601
909042000,0.27,8,278,86,-9999,4,12.8,-9999,253,20,0
909042100,0.27,8,273,86,-9999,4,12.8,-9999,274,17,0
909042200,0.27,9,276,88,-9999,3,12.8,-9999,270,17,0
909042300,0.27,4,99,76,-9999,27,12.8,-9999,284,16,0
909050000,0.27,5,230,70,-9999,49,12.7,-9999,88,12,0
909050100,0.27,1,359,67,-9999,57,12.7,-9999,224,11,0
909050200,0.27,0,118,62,-9999,63,12.7,-9999,297,7,0
909050300,0.27,1,247,59,-9999,59,12.7,-9999,278,5,0
909050400,0.27,0,133,57,-9999,64,12.6,-9999,296,7,0
909050500,0.27,0,167,55,-9999,69,12.6,-9999,106,4,0
909050600,0.27,1,278,58,-9999,67,12.6,-9999,242,0,1.634
909050700,0.27,0,303,69,-9999,55,12.9,-9999,246,4,18.58
909050800,0.27,2,20,77,-9999,45,13.8,-9999,266,5,41.11
909050900,0.27,4,94,77,-9999,45,13.8,-9999,58,9,63.65
909051000,0.27,3,304,80,-9999,39,13.7,-9999,54,9,81.97
909051100,0.27,1,29,85,-9999,34,13.7,-9999,16,9,94.78
909051200,0.27,2,301,86,-9999,34,13.7,-9999,16,9,100.7
909051300,0.27,3,355,83,-9999,36,13.7,-9999,251,10,99
909051400,0.27,2,145,87,-9999,33,13.7,-9999,20,9,90.57
909051500,0.27,2,320,87,-9999,31,13.7,-9999,352,6,76.38
909051600,0.27,3,299,84,-9999,31,13.7,-9999,6,8,56.94
909051700,0.27,1,261,78,-9999,39,13.7,-9999,322,8,33.89
909051800,0.27,0,142,69,-9999,52,12.9,-9999,294,6,10.24
909051900,0.27,0,265,63,-9999,53,12.8,-9999,277,5,0.08601
909052000,0.27,0,121,60,-9999,59,12.8,-9999,294,8,0
909052100,0.27,0,230,57,-9999,62,12.7,-9999,127,4,0
909052200,0.27,0,218,57,-9999,66,12.7,-9999,131,3,0
909052300,0.27,0,227,55,-9999,72,12.7,-9999,125,5,0
909060000,0.27,0,115,55,-9999,76,12.7,-9999,128,3,0
909060100,0.27,0,296,53,-9999,78,12.7,-9999,124,2,0
909060200,0.27,0,105,53,-9999,80,12.6,-9999,114,0,0
909060300,0.27,0,114,52,-9999,82,12.6,-9999,107,4,0
909060400,0.27,0,93,51,-9999,84,12.6,-9999,226,4,0
909060500,0.27,0,277,52,-9999,83,12.5,-9999,281,4,0
909060600,0.27,0,60,54,-9999,82,12.6,-9999,281,4,1.548
909060700,0.27,0,122,67,-9999,56,12.8,-9999,285,3,17.89
909060800,0.27,0,113,81,-9999,41,13.8,-9999,80,0,40.08
909060900,0.27,4,63,77,-9999,50,13.8,-9999,356,7,61.41
909061000,0.27,2,330,80,-9999,49,13.7,-9999,224,11,78.61
909061100,0.27,3,20,82,-9999,43,13.7,-9999,98,9,90.83
909061200,0.27,2,288,82,-9999,47,13.7,-9999,59,12,96.59
909061300,0.27,3,323,84,-9999,40,13.7,-9999,147,9,95.64
909061400,0.27,3,340,82,-9999,41,13.7,-9999,43,10,87.9
909061500,0.27,2,304,83,-9999,40,13.7,-9999,64,10,73.54
909061600,0.27,1,125,82,-9999,42,13.7,-9999,352,7,54.19
909061700,0.27,0,340,80,-9999,43,13.7,-9999,285,6,31.74
909061800,0.27,1,235,69,-9999,55,13,-9999,300,5,9.289
909061900,0.27,0,14,65,-9999,59,12.8,-9999,234,4,0.08601
909062000,0.27,0,89,64,-9999,58,12.8,-9999,312,4,0
909062100,0.27,2,262,64,-9999,57,12.8,-9999,62,3,0
909062200,0.27,2,278,61,-9999,63,12.7,-9999,287,6,0
909062300,0.27,0,127,59,-9999,68,12.7,-9999,284,6,0
909070000,0.27,0,23,57,-9999,72,12.7,-9999,110,3,0
909070100,0.27,0,115,56,-9999,78,12.7,-9999,284,3,0
909070200,0.27,0,122,56,-9999,81,12.7,-9999,78,0,0
909070300,0.27,0,37,56,-9999,83,12.6,-9999,127,3,0
909070400,0.27,0,318,54,-9999,87,12.6,-9999,100,0,0
909070500,0.27,0,4,53,-9999,89,12.6,-9999,125,4,0
909070600,0.27,0,83,56,-9999,91,12.5,-9999,103,0,1.548
909070700,0.27,0,91,67,-9999,66,12.9,-9999,96,0,17.2
909070800,0.27,7,81,70,-9999,71,13.8,-9999,77,3,38.79
909070900,0.27,7,72,73,-9999,66,13.8,-9999,84,10,58.75
909071000,0.27,7,86,72,-9999,66,13.8,-9999,95,11,75.09
909071100,0.27,4,162,76,-9999,58,13.8,-9999,85,12,89.71
909071200,0.27,5,83,77,-9999,59,13.7,-9999,220,10,94.53
909071300,0.27,5,50,77,-9999,52,13.7,-9999,77,9,93.32
909071400,0.27,3,28,81,-9999,47,13.7,-9999,44,11,85.5
909071500,0.27,1,235,81,-9999,47,13.7,-9999,259,13,71.13
909071600,0.27,2,329,80,-9999,47,13.7,-9999,100,8,51.78
909071700,0.27,0,277,76,-9999,52,13.7,-9999,346,7,29.59
909071800,0.27,1,278,66,-9999,68,12.9,-9999,295,5,7.999
909071900,0.27,2,263,62,-9999,69,12.8,-9999,255,5,0.08601
909072000,0.27,0,272,61,-9999,65,12.8,-9999,253,6,0
909072100,0.27,0,291,61,-9999,62,12.7,-9999,252,4,0
909072200,0.27,0,22,58,-9999,63,12.7,-9999,22,5,0
909072300,0.27,0,90,56,-9999,67,12.7,-9999,224,4,0
909080000,0.27,0,180,54,-9999,71,12.7,-9999,291,0,0
909080100,0.27,0,188,54,-9999,76,12.7,-9999,240,2,0
909080200,0.27,0,90,53,-9999,77,12.6,-9999,116,3,0
909080300,0.27,0,269,54,-9999,75,12.6,-9999,57,0,0
909080400,0.27,0,143,52,-9999,79,12.6,-9999,247,0,0
909080500,0.27,0,313,57,-9999,81,12.6,-9999,65,6,0
909080600,0.27,0,114,59,-9999,84,12.5,-9999,297,3,0.6021
909080700,0.27,0,71,64,-9999,80,13,-9999,63,4,6.537
909080800,0.27,7,92,68,-9999,72,13.8,-9999,106,7,20.73
909080900,0.27,6,67,73,-9999,62,13.8,-9999,106,12,59.86
909081000,0.27,8,79,73,-9999,61,13.8,-9999,66,11,76.98
909081100,0.27,4,142,76,-9999,56,13.8,-9999,72,13,88.85
909081200,0.27,5,114,75,-9999,56,13.7,-9999,237,10,94.35
909081300,0.27,4,254,78,-9999,52,13.7,-9999,226,11,93.15
909081400,0.27,5,153,76,-9999,54,13.7,-9999,95,9,85.5
909081500,0.27,2,28,77,-9999,54,13.7,-9999,150,9,71.13
909081600,0.27,2,25,77,-9999,54,13.7,-9999,126,8,51.69
909081700,0.27,0,257,73,-9999,59,13.8,-9999,245,7,29.33
909081800,0.27,0,240,64,-9999,76,12.9,-9999,82,5,7.397
909081900,0.27,1,246,60,-9999,87,12.8,-9999,266,4,0.08601
909082000,0.27,0,56,58,-9999,90,12.8,-9999,232,4,0
909082100,0.27,0,89,56,-9999,92,12.7,-9999,334,0,0
909082200,0.27,0,203,55,-9999,92,12.7,-9999,117,0,0
909082300,0.27,0,62,54,-9999,93,12.7,-9999,341,0,0
909090000,0.27,0,81,54,-9999,93,12.7,-9999,298,0,0
909090100,0.27,0,317,53,-9999,94,12.7,-9999,109,0,0
909090200,0.27,0,271,54,-9999,94,12.6,-9999,107,0,0
909090300,0.27,0,295,55,-9999,94,12.6,-9999,283,3,0
909090400,0.27,0,170,56,-9999,94,12.6,-9999,314,0,0
909090500,0.27,0,255,55,-9999,94,12.6,-9999,105,3,0
909090600,0.27,0,74,54,-9999,94,12.6,-9999,228,2,1.118
909090700,0.27,0,225,57,-9999,94,13.2,-9999,353,0,8.429
909090800,0.27,0,22,72,-9999,65,13.8,-9999,315,0,35.26
909090900,0.27,6,103,71,-9999,64,13.8,-9999,115,8,60.38
909091000,0.27,5,120,73,-9999,61,13.8,-9999,125,11,78.01
909091100,0.27,2,178,76,-9999,56,13.8,-9999,160,10,90.23
909091200,0.27,6,118,75,-9999,55,13.7,-9999,216,9,95.47
909091300,0.27,3,213,77,-9999,51,13.7,-9999,55,12,94.27
909091400,0.27,1,232,80,-9999,47,13.7,-9999,213,9,86.27
909091500,0.27,4,58,76,-9999,55,13.7,-9999,67,11,71.3
909091600,0.27,2,118,75,-9999,56,13.7,-9999,69,11,51.86
909091700,0.27,0,103,73,-9999,59,13.8,-9999,45,8,29.67
909091800,0.27,0,280,63,-9999,77,12.9,-9999,68,6,7.139
909091900,0.27,0,250,59,-9999,86,12.8,-9999,12,5,0
909092000,0.27,0,232,58,-9999,88,12.8,-9999,242,4,0
909092100,0.27,0,262,55,-9999,87,12.7,-9999,234,5,0
909092200,0.27,0,314,53,-9999,86,12.7,-9999,269,0,0
909092300,0.27,0,57,52,-9999,87,12.7,-9999,191,0,0
909100000,0.27,0,174,52,-9999,89,12.7,-9999,356,0,0
909100100,0.27,0,28,51,-9999,86,12.6,-9999,248,0,0
909100200,0.27,0,277,51,-9999,87,12.6,-9999,252,0,0
909100300,0.27,0,262,51,-9999,84,12.6,-9999,154,0,0
909100400,0.27,0,194,51,-9999,84,12.6,-9999,44,0,0
909100500,0.27,0,189,51,-9999,88,12.6,-9999,93,0,0
909100600,0.27,3,237,53,-9999,81,12.5,-9999,220,3,0.7741
909100700,0.27,0,353,65,-9999,62,12.9,-9999,219,6,17.63
909100800,0.27,0,286,77,-9999,54,13.8,-9999,300,0,40
909100900,0.27,0,86,84,-9999,43,13.8,-9999,287,4,61.58
909101000,0.27,3,273,83,-9999,44,13.7,-9999,323,5,79.3
909101100,0.27,3,164,83,-9999,41,13.7,-9999,295,8,91.86
909101200,0.27,2,289,89,-9999,33,13.7,-9999,284,8,97.02
909101300,0.27,3,284,89,-9999,34,13.7,-9999,221,6,95.56
909101400,0.27,2,320,89,-9999,35,13.6,-9999,235,8,87.13
909101500,0.27,0,331,89,-9999,33,13.6,-9999,300,5,72.42
909101600,0.27,2,264,80,-9999,44,13.7,-9999,286,6,52.72
909101700,0.27,1,301,75,-9999,53,13.7,-9999,321,6,30.36
909101800,0.27,3,266,66,-9999,68,12.9,-9999,282,5,7.397
909101900,0.27,4,281,63,-9999,72,12.8,-9999,252,6,0
909102000,0.27,0,267,62,-9999,67,12.8,-9999,291,6,0
909102100,0.27,0,296,61,-9999,69,12.7,-9999,261,2,0
909102200,0.27,0,288,60,-9999,67,12.7,-9999,252,4,0
909102300,0.27,0,58,58,-9999,72,12.7,-9999,310,4,0
909110000,0.27,1,274,60,-9999,77,12.7,-9999,275,5,0
909110100,0.27,0,275,58,-9999,81,12.7,-9999,254,7,0
909110200,0.27,0,308,58,-9999,82,12.6,-9999,293,3,0
909110300,0.27,0,8,56,-9999,83,12.6,-9999,98,6,0
909110400,0.27,0,287,56,-9999,87,12.6,-9999,264,4,0
909110500,0.27,0,246,57,-9999,90,12.6,-9999,65,0,0
909110600,0.27,0,150,59,-9999,88,12.6,-9999,234,3,1.892
909110700,0.27,0,59,69,-9999,61,13.4,-9999,86,0,20.38
909110800,0.27,2,86,79,-9999,52,13.8,-9999,329,0,37.33
909110900,0.27,0,269,83,-9999,47,13.8,-9999,201,7,54.02
909111000,0.27,1,150,79,-9999,53,13.7,-9999,274,8,54.79
909111100,0.27,1,120,78,-9999,50,13.7,-9999,204,11,53.58
909111200,0.27,2,311,82,-9999,46,13.7,-9999,29,6,73.63
909111300,0.27,2,12,83,-9999,44,13.7,-9999,227,9,61.93
909111400,0.27,2,228,78,-9999,50,13.7,-9999,77,10,66.14
909111500,0.27,2,358,76,-9999,52,13.7,-9999,103,8,51.43
909111600,0.27,2,278,78,-9999,50,13.7,-9999,19,7,40.86
909111700,0.27,1,283,74,-9999,54,13.8,-9999,247,5,18.66
909111800,0.27,2,290,64,-9999,74,12.9,-9999,331,6,6.795
909111900,0.27,0,78,61,-9999,79,12.8,-9999,248,5,0
909112000,0.27,1,263,60,-9999,84,12.8,-9999,134,3,0
909112100,0.27,0,194,59,-9999,87,12.7,-9999,276,4,0
909112200,0.27,0,260,58,-9999,90,12.7,-9999,301,4,0
909112300,0.27,0,245,57,-9999,92,12.7,-9999,261,4,0
909120000,0.27,0,264,55,-9999,92,12.7,-9999,226,4,0
909120100,0.27,0,241,56,-9999,93,12.7,-9999,65,0,0
909120200,0.27,1,297,56,-9999,89,12.7,-9999,117,0,0
909120300,0.27,1,290,58,-9999,85,12.6,-9999,294,7,0
909120400,0.27,3,267,58,-9999,85,12.6,-9999,300,8,0
909120500,0.27,1,283,58,-9999,85,12.6,-9999,274,8,0
909120600,0.27,0,294,59,-9999,85,12.6,-9999,305,5,0.344
909120700,0.27,0,287,62,-9999,81,12.8,-9999,289,5,4.903
909120800,0.27,6,66,63,-9999,82,13.5,-9999,50,3,15.22
909120900,0.27,5,64,65,-9999,80,13.8,-9999,80,9,22.62
909121000,0.27,3,93,71,-9999,67,13.8,-9999,76,9,54.88
909121100,0.27,2,22,75,-9999,56,13.8,-9999,211,10,90.05
909121200,0.27,2,153,74,-9999,59,13.8,-9999,63,9,94.01
909121300,0.27,3,112,72,-9999,62,13.8,-9999,54,12,92.46
909121400,0.27,4,25,74,-9999,57,13.8,-9999,79,14,84.38
909121500,0.27,3,25,73,-9999,59,13.8,-9999,51,12,70.1
909121600,0.27,4,256,68,-9999,67,13.8,-9999,71,11,51
909121700,0.27,0,358,68,-9999,66,13.8,-9999,67,12,28.56
909121800,0.27,3,276,59,-9999,81,12.9,-9999,91,8,6.193
909121900,0.27,4,277,58,-9999,85,12.8,-9999,275,10,0
909122000,0.27,5,270,57,-9999,85,12.8,-9999,249,8,0
909122100,0.27,2,276,56,-9999,87,12.7,-9999,271,10,0
909122200,0.27,6,272,57,-9999,88,12.7,-9999,290,9,0
909122300,0.27,5,279,57,-9999,85,12.7,-9999,282,10,0
909130000,0.27,5,278,57,-9999,86,12.7,-9999,289,8,0
909130100,0.27,5,274,57,-9999,88,12.7,-9999,285,8,0
909130200,0.27,4,278,57,-9999,88,12.7,-9999,288,10,0
909130300,0.27,2,285,58,-9999,86,12.7,-9999,286,8,0
909130400,0.27,0,288,58,-9999,86,12.6,-9999,260,5,0
909130500,0.27,0,309,58,-9999,87,12.6,-9999,277,4,0
909130600,0.27,0,284,58,-9999,90,12.6,-9999,277,0,0
909130700,0.27,0,281,57,-9999,92,12.5,-9999,305,4,1.032
909130800,0.27,0,288,58,-9999,92,12.6,-9999,278,3,3.182
909130900,0.27,0,324,60,-9999,90,13.1,-9999,265,3,7.397
909131000,0.27,0,353,66,-9999,74,13.8,-9999,155,4,27.87
909131100,0.27,1,17,69,-9999,67,13.8,-9999,54,9,33.8
909131200,0.27,4,309,69,-9999,62,13.8,-9999,136,11,58.06
909131300,0.27,1,289,69,-9999,63,13.8,-9999,109,11,43.01
909131400,0.27,1,119,68,-9999,66,13.8,-9999,227,8,26.84
909131500,0.27,2,331,68,-9999,65,13.8,-9999,285,7,27.09
909131600,0.27,2,78,66,-9999,68,13.8,-9999,234,9,22.28
909131700,0.27,4,285,68,-9999,59,13.8,-9999,294,10,28.81
909131800,0.27,1,272,60,-9999,72,13,-9999,315,9,5.677
909131900,0.27,0,259,57,-9999,79,12.8,-9999,291,6,0
909132000,0.27,1,238,56,-9999,83,12.8,-9999,279,7,0
909132100,0.27,0,237,53,-9999,85,12.7,-9999,271,5,0
909132200,0.27,0,230,53,-9999,90,12.7,-9999,237,4,0
909132300,0.27,0,115,52,-9999,91,12.7,-9999,245,0,0
909140000,0.27,0,165,51,-9999,92,12.7,-9999,58,0,0
909140100,0.27,0,270,51,-9999,93,12.7,-9999,248,0,0
909140200,0.27,0,322,51,-9999,93,12.6,-9999,310,3,0
909140300,0.27,0,277,51,-9999,94,12.6,-9999,22,0,0
909140400,0.27,0,116,53,-9999,94,12.6,-9999,73,0,0
909140500,0.27,0,294,54,-9999,93,12.6,-9999,60,0,0
909140600,0.27,0,137,55,-9999,93,12.6,-9999,82,0,0.4301
909140700,0.27,0,39,59,-9999,86,12.8,-9999,91,0,5.161
909140800,0.27,0,359,66,-9999,78,13.7,-9999,54,2,14.11
909140900,0.27,2,12,70,-9999,67,13.8,-9999,78,5,32.34
909141000,0.27,3,6,72,-9999,59,13.8,-9999,238,12,52.12
909141100,0.27,8,80,69,-9999,61,13.8,-9999,102,11,64.25
909141200,0.27,7,82,72,-9999,51,13.8,-9999,80,15,68.29
909141300,0.27,4,318,74,-9999,50,13.8,-9999,95,13,81.45
909141400,0.27,7,283,77,-9999,40,13.8,-9999,245,12,81.02
909141500,0.27,7,284,75,-9999,45,13.7,-9999,333,15,70.19
909141600,0.27,8,283,70,-9999,55,13.8,-9999,294,14,49.97
909141700,0.27,6,280,66,-9999,64,13.8,-9999,273,20,26.92
909141800,0.27,7,291,62,-9999,71,12.9,-9999,303,18,5.247
909141900,0.27,1,259,59,-9999,77,12.8,-9999,265,15,0
909142000,0.27,0,198,58,-9999,77,12.8,-9999,310,5,0
909142100,0.27,0,141,58,-9999,72,12.8,-9999,208,5,0
909142200,0.27,0,203,56,-9999,76,12.7,-9999,203,6,0
909142300,0.27,0,340,54,-9999,80,12.7,-9999,254,4,0
909150000,0.27,0,275,53,-9999,83,12.7,-9999,121,0,0
909150100,0.27,0,200,52,-9999,86,12.7,-9999,267,3,0
909150200,0.27,0,98,52,-9999,88,12.7,-9999,83,3,0
909150300,0.27,0,237,51,-9999,90,12.6,-9999,292,0,0
909150400,0.27,0,205,50,-9999,92,12.6,-9999,237,0,0
909150500,0.27,0,140,50,-9999,92,12.6,-9999,147,0,0
909150600,0.27,0,272,52,-9999,93,12.5,-9999,76,0,1.032
909150700,0.27,0,81,64,-9999,72,12.9,-9999,100,0,15.91
909150800,0.27,6,78,69,-9999,63,13.8,-9999,88,0,37.07
909150900,0.27,7,90,70,-9999,64,13.8,-9999,83,11,56.77
909151000,0.27,6,83,73,-9999,62,13.8,-9999,94,13,75.35
909151100,0.27,3,131,76,-9999,56,13.8,-9999,90,12,86.7
909151200,0.27,6,110,75,-9999,58,13.8,-9999,166,9,92.63
909151300,0.27,3,74,78,-9999,53,13.7,-9999,120,11,90.4
909151400,0.27,3,138,78,-9999,56,13.7,-9999,224,11,81.88
909151500,0.27,2,258,78,-9999,54,13.7,-9999,254,10,67.35
909151600,0.27,1,147,78,-9999,51,13.7,-9999,50,11,48.08
909151700,0.27,4,279,74,-9999,50,13.8,-9999,28,7,26.15
909151800,0.27,0,264,64,-9999,67,12.9,-9999,264,8,4.817
909151900,0.27,0,278,61,-9999,75,12.8,-9999,255,4,0
909152000,0.27,0,305,59,-9999,79,12.8,-9999,306,0,0
909152100,0.27,0,93,57,-9999,83,12.7,-9999,238,0,0
909152200,0.27,0,116,56,-9999,87,12.7,-9999,50,0,0
909152300,0.27,0,20,55,-9999,89,12.7,-9999,319,0,0
909160000,0.27,0,105,55,-9999,91,12.7,-9999,8,0,0
909160100,0.27,0,21,54,-9999,91,12.7,-9999,135,0,0
909160200,0.27,0,72,53,-9999,91,12.6,-9999,93,0,0
909160300,0.27,0,71,52,-9999,93,12.6,-9999,110,0,0
909160400,0.27,0,7,52,-9999,93,12.6,-9999,269,0,0
909160500,0.27,0,313,51,-9999,93,12.6,-9999,265,0,0
909160600,0.27,0,63,53,-9999,93,12.5,-9999,286,5,1.032
909160700,0.27,0,99,65,-9999,76,13,-9999,289,5,15.91
909160800,0.27,1,31,76,-9999,60,13.8,-9999,327,0,36.98
909160900,0.27,2,339,78,-9999,55,13.8,-9999,9,7,57.97
909161000,0.27,4,37,77,-9999,53,13.7,-9999,122,7,75.26
909161100,0.27,4,103,77,-9999,53,13.7,-9999,227,9,87.39
909161200,0.27,4,286,79,-9999,51,13.7,-9999,136,10,92.46
909161300,0.27,2,192,81,-9999,48,13.7,-9999,204,10,90.74
909161400,0.27,3,160,80,-9999,48,13.7,-9999,185,8,82.31
909161500,0.27,2,351,82,-9999,45,13.7,-9999,239,7,67.69
909161600,0.27,1,279,82,-9999,44,13.7,-9999,67,7,47.99
909161700,0.27,0,269,76,-9999,52,13.7,-9999,285,5,25.89
909161800,0.27,0,272,67,-9999,68,12.9,-9999,244,4,4.387
909161900,0.27,0,341,63,-9999,75,12.8,-9999,269,4,0
909162000,0.27,0,293,61,-9999,84,12.8,-9999,108,5,0
909162100,0.27,0,293,59,-9999,85,12.8,-9999,241,0,0
909162200,0.27,0,100,58,-9999,88,12.7,-9999,235,2,0
909162300,0.27,0,344,57,-9999,89,12.7,-9999,242,3,0
909170000,0.27,0,179,56,-9999,89,12.7,-9999,284,0,0
909170100,0.27,0,303,55,-9999,92,12.7,-9999,289,4,0
909170200,0.27,0,267,54,-9999,93,12.7,-9999,121,0,0
909170300,0.27,0,350,55,-9999,93,12.6,-9999,243,0,0
909170400,0.27,0,350,54,-9999,92,12.6,-9999,108,2,0
909170500,0.27,0,236,53,-9999,92,12.6,-9999,79,0,0
909170600,0.27,0,329,54,-9999,93,12.5,-9999,244,0,0.9461
909170700,0.27,0,60,67,-9999,75,13,-9999,320,3,15.74
909170800,0.27,0,313,76,-9999,61,13.8,-9999,131,5,36.64
909170900,0.27,1,268,83,-9999,49,13.8,-9999,322,3,57.89
909171000,0.27,2,288,86,-9999,41,13.7,-9999,280,6,75.43
909171100,0.27,1,23,85,-9999,41,13.7,-9999,178,7,87.39
909171200,0.27,1,107,88,-9999,40,13.7,-9999,95,7,92.38
909171300,0.27,1,189,89,-9999,38,13.7,-9999,31,10,90.83
909171400,0.27,1,335,89,-9999,36,13.6,-9999,293,6,82.4
909171500,0.27,2,283,85,-9999,41,13.7,-9999,249,6,67.78
909171600,0.27,3,277,81,-9999,45,13.7,-9999,285,6,47.99
909171700,0.27,1,270,75,-9999,53,13.7,-9999,290,5,25.89
909171800,0.27,0,272,65,-9999,71,12.8,-9999,282,5,4.129
909171900,0.27,0,114,62,-9999,79,12.8,-9999,312,4,0
909172000,0.27,0,305,61,-9999,81,12.8,-9999,32,0,0
909172100,0.27,0,249,59,-9999,83,12.7,-9999,98,0,0
909172200,0.27,0,273,58,-9999,85,12.7,-9999,99,0,0
909172300,0.27,0,257,57,-9999,88,12.7,-9999,92,0,0
909180000,0.27,0,60,55,-9999,89,12.7,-9999,246,0,0
909180100,0.27,0,124,55,-9999,91,12.7,-9999,209,3,0
909180200,0.27,0,314,54,-9999,92,12.6,-9999,117,0,0
909180300,0.27,0,288,54,-9999,92,12.6,-9999,277,0,0
909180400,0.27,0,57,54,-9999,93,12.6,-9999,259,4,0
909180500,0.27,0,281,53,-9999,94,12.6,-9999,106,0,0
909180600,0.27,0,308,54,-9999,94,12.5,-9999,265,0,0.9461
909180700,0.27,0,89,65,-9999,75,13,-9999,99,0,15.83
909180800,0.27,0,348,78,-9999,51,13.8,-9999,335,0,36.9
909180900,0.27,0,40,82,-9999,53,13.8,-9999,64,7,57.97
909181000,0.27,2,282,83,-9999,53,13.7,-9999,130,9,75.35
909181100,0.27,2,341,83,-9999,49,13.7,-9999,240,7,87.65
909181200,0.27,3,210,81,-9999,53,13.7,-9999,248,8,92.38
909181300,0.27,2,80,84,-9999,49,13.7,-9999,217,10,90.31
909181400,0.27,1,78,87,-9999,44,13.7,-9999,241,6,81.62
909181500,0.27,3,282,79,-9999,56,13.7,-9999,291,7,66.74
909181600,0.27,3,282,78,-9999,54,13.7,-9999,287,6,46.96
909181700,0.27,2,296,69,-9999,69,13.8,-9999,292,6,24.77
909181800,0.27,2,278,60,-9999,88,12.8,-9999,261,6,3.182
909181900,0.27,3,272,59,-9999,93,12.8,-9999,260,6,0
909182000,0.27,0,254,59,-9999,93,12.8,-9999,25,8,0
909182100,0.27,0,181,58,-9999,93,12.7,-9999,236,2,0
909182200,0.27,2,280,58,-9999,94,12.7,-9999,285,3,0
909182300,0.27,0,336,59,-9999,93,12.7,-9999,276,4,0
