,time,Temp,RH,WindSpd,Par,Pyran_Avg,Rain,Fog,net_rad
395,2005-09-19 18:00:00,16.52,76.87,0.296,28.1,,,,
396,2005-09-19 18:15:00,14.85,83.5,0.388,5.161,,,,
397,2005-09-19 18:30:00,14.29,85.8,0.322,0.444,,,,
398,2005-09-19 18:45:00,13.65,89.0,0.232,0.06,,,,
399,2005-09-19 19:00:00,13.18,91.6,0.191,0.04,,,,
400,2005-09-19 19:15:00,12.91,93.1,0.083,0.061,,,,
401,2005-09-19 19:30:00,12.66,95.1,0.582,0.081,,,,
402,2005-09-19 19:45:00,12.77,94.6,0.123,0.02,,,,
403,2005-09-19 20:00:00,12.52,94.3,0.171,0.02,,,,
404,2005-09-19 20:15:00,12.03,96.0,0.007,0.02,,,,
405,2005-09-19 20:30:00,11.83,96.4,0.072,0.0,,,,
406,2005-09-19 20:45:00,11.78,96.6,0.089,0.0,,,,
407,2005-09-19 21:00:00,12.71,91.7,0.933,0.0,,,,
408,2005-09-19 21:15:00,14.03,79.77,0.345,0.0,,,,
409,2005-09-19 21:30:00,12.93,87.6,0.619,0.02,,,,
410,2005-09-19 21:45:00,13.51,85.9,0.582,0.0,,,,
411,2005-09-19 22:00:00,11.73,94.6,0.294,0.0,,,,
412,2005-09-19 22:15:00,11.8,96.8,1.185,0.0,,,,
413,2005-09-19 22:30:00,12.09,97.5,0.436,0.0,,,,
414,2005-09-19 22:45:00,12.05,97.6,1.541,0.02,,,,
415,2005-09-19 23:00:00,11.9,97.8,1.054,0.0,,,,
416,2005-09-19 23:15:00,11.78,97.9,0.247,0.0,,,,
417,2005-09-19 23:30:00,11.48,98.0,0.289,0.0,,,,
418,2005-09-19 23:45:00,12.42,98.3,0.77,0.121,,,,
419,2005-09-20 00:00:00,12.66,98.2,0.39,1.15,,,,
420,2005-09-20 00:15:00,12.72,98.1,0.695,0.888,,,,
421,2005-09-20 00:30:00,13.02,93.3,0.8,0.767,,,,
422,2005-09-20 00:45:00,13.42,83.6,0.396,0.262,,,,
423,2005-09-20 01:00:00,14.41,72.63,1.172,0.0,,,,
424,2005-09-20 01:15:00,15.2,65.23,0.728,0.0,,,,
425,2005-09-20 01:30:00,13.11,83.3,0.107,0.0,,,,
426,2005-09-20 01:45:00,12.5,85.0,0.078,0.0,,,,
427,2005-09-20 02:00:00,12.89,86.2,0.536,0.0,,,,
428,2005-09-20 02:15:00,13.52,85.2,0.416,0.0,,,,
429,2005-09-20 02:30:00,13.69,84.9,0.3,0.0,,,,
430,2005-09-20 02:45:00,13.93,82.9,0.044,0.0,,,,
431,2005-09-20 03:00:00,12.96,87.3,0.292,0.0,,,,
432,2005-09-20 03:15:00,12.11,89.7,0.087,0.0,,,,
433,2005-09-20 03:30:00,12.58,88.9,0.352,0.0,,,,
434,2005-09-20 03:45:00,13.62,84.2,0.626,0.0,,,,
435,2005-09-20 04:00:00,13.64,81.6,0.455,0.0,,,,
436,2005-09-20 04:15:00,13.85,75.28,0.458,0.0,,,,
437,2005-09-20 04:30:00,14.63,67.66,0.539,0.0,,,,
438,2005-09-20 04:45:00,14.71,67.68,0.293,0.0,,,,
439,2005-09-20 05:00:00,14.17,72.92,0.171,0.0,,,,
440,2005-09-20 05:15:00,14.51,70.54,0.523,0.02,,,,
441,2005-09-20 05:30:00,14.43,74.66,0.638,0.121,,,,
442,2005-09-20 05:45:00,14.06,78.82,0.679,2.522,,,,
443,2005-09-20 06:00:00,13.8,81.9,0.587,16.1,,,,
444,2005-09-20 06:15:00,13.43,85.1,0.293,40.58,,,,
445,2005-09-20 06:30:00,14.18,79.13,0.573,68.08,,,,
446,2005-09-20 06:45:00,15.42,67.25,0.567,104.0,,,,
447,2005-09-20 07:00:00,16.38,60.76,0.233,117.3,,,,
448,2005-09-20 07:15:00,17.17,56.92,0.334,222.6,,,,
449,2005-09-20 07:30:00,17.61,54.85,0.517,349.7,,,,
450,2005-09-20 07:45:00,17.99,57.41,0.678,216.6,,,,
451,2005-09-20 08:00:00,17.48,66.34,0.502,406.4,,,,
452,2005-09-20 08:15:00,17.42,67.03,0.167,779.0,,,,
453,2005-09-20 08:30:00,19.01,52.48,0.539,1008.0,,,,
454,2005-09-20 08:45:00,19.43,47.25,1.023,1164.0,,,,
455,2005-09-20 09:00:00,20.37,44.22,0.872,1256.0,,,,
456,2005-09-20 09:15:00,21.11,35.45,0.597,1318.0,,,,
457,2005-09-20 09:30:00,21.25,45.11,0.801,1397.0,,,,
458,2005-09-20 09:45:00,21.04,44.86,0.979,1498.0,,,,
459,2005-09-20 10:00:00,22.22,28.48,1.447,1555.0,,,,
460,2005-09-20 10:15:00,22.61,35.26,1.26,1602.0,,,,
461,2005-09-20 10:30:00,21.17,53.34,0.821,1641.0,,,,
462,2005-09-20 10:45:00,20.96,57.13,0.89,1694.0,,,,
463,2005-09-20 11:00:00,21.64,52.24,0.759,1730.0,,,,
464,2005-09-20 11:15:00,22.33,44.48,0.786,1752.0,,,,
465,2005-09-20 11:30:00,20.84,58.09,1.578,1773.0,,,,
466,2005-09-20 11:45:00,18.96,67.49,1.396,1778.0,,,,
467,2005-09-20 12:00:00,19.89,64.05,0.954,1790.0,,,,
468,2005-09-20 12:15:00,21.67,57.63,0.844,1793.0,,,,
469,2005-09-20 12:30:00,20.86,59.86,1.117,1780.0,,,,
470,2005-09-20 12:45:00,22.33,52.48,1.301,1758.0,,,,
471,2005-09-20 13:00:00,20.2,62.33,2.379,1725.0,,,,
472,2005-09-20 13:15:00,18.11,69.96,1.873,1684.0,,,,
473,2005-09-20 13:30:00,18.38,69.07,1.614,1634.0,,,,
474,2005-09-20 13:45:00,18.32,69.22,1.696,1586.0,,,,
475,2005-09-20 14:00:00,19.32,65.47,1.197,1530.0,,,,
476,2005-09-20 14:15:00,19.21,65.63,1.452,1461.0,,,,
477,2005-09-20 14:30:00,18.95,66.05,1.609,1386.0,,,,
478,2005-09-20 14:45:00,18.14,68.49,1.803,1305.0,,,,
479,2005-09-20 15:00:00,17.46,70.16,2.096,1217.0,,,,
480,2005-09-20 15:15:00,17.23,69.2,1.881,1125.0,,,,
481,2005-09-20 15:30:00,17.0,69.0,1.698,1028.0,,,,
482,2005-09-20 15:45:00,17.49,66.54,1.141,926.0,,,,
483,2005-09-20 16:00:00,18.34,63.21,0.694,821.0,,,,
484,2005-09-20 16:15:00,19.24,58.78,0.603,709.3,,,,
485,2005-09-20 16:30:00,21.18,51.58,0.683,596.3,,,,
486,2005-09-20 16:45:00,19.1,60.26,0.774,482.6,,,,
487,2005-09-20 17:00:00,18.29,63.31,0.725,373.6,,,,
488,2005-09-20 17:15:00,17.44,66.29,0.461,269.2,,,,
489,2005-09-20 17:30:00,17.29,66.77,0.299,166.1,,,,
490,2005-09-20 17:45:00,16.59,69.18,0.358,75.88,,,,
491,2005-09-20 18:00:00,14.19,78.39,0.329,24.99,,,,
492,2005-09-20 18:15:00,12.84,84.7,0.071,4.374,,,,
493,2005-09-20 18:30:00,12.21,87.1,0.183,0.444,,,,
494,2005-09-20 18:45:00,14.53,47.92,0.376,0.302,,,,
495,2005-09-20 19:00:00,14.4,67.2,0.369,0.141,,,,
496,2005-09-20 19:15:00,11.78,89.2,0.847,0.161,,,,
497,2005-09-20 19:30:00,11.36,92.0,1.095,0.121,,,,
498,2005-09-20 19:45:00,11.29,93.2,1.16,0.081,,,,
499,2005-09-20 20:00:00,11.3,92.6,0.596,0.121,,,,
500,2005-09-20 20:15:00,11.31,91.5,0.9,0.121,,,,
501,2005-09-20 20:30:00,11.2,91.5,0.771,0.081,,,,
502,2005-09-20 20:45:00,11.33,90.0,0.899,0.081,,,,
503,2005-09-20 21:00:00,11.37,89.7,0.824,0.02,,,,
504,2005-09-20 21:15:00,11.51,88.1,0.892,0.02,,,,
505,2005-09-20 21:30:00,11.54,87.9,0.738,0.0,,,,
506,2005-09-20 21:45:00,11.45,87.9,0.798,0.0,,,,
507,2005-09-20 22:00:00,10.79,92.8,0.954,0.0,,,,
508,2005-09-20 22:15:00,10.63,95.5,1.208,0.0,,,,
509,2005-09-20 22:30:00,10.51,96.9,1.033,0.0,,,,
510,2005-09-20 22:45:00,10.5,97.5,1.405,0.0,,,,
511,2005-09-20 23:00:00,10.59,97.8,1.394,0.0,,,,
512,2005-09-20 23:15:00,10.59,98.0,1.188,0.0,,,,
513,2005-09-20 23:30:00,10.53,98.1,0.525,0.0,,,,
514,2005-09-20 23:45:00,10.38,98.2,0.459,0.0,,,,
515,2005-09-21 00:00:00,10.74,97.4,0.453,0.0,,,,
516,2005-09-21 00:15:00,14.03,77.88,0.391,0.0,,,,
517,2005-09-21 00:30:00,17.64,66.24,0.123,0.0,,,,
518,2005-09-21 00:45:00,18.15,61.36,0.144,0.0,,,,
519,2005-09-21 01:00:00,15.86,64.43,0.207,0.0,,,,
520,2005-09-21 01:15:00,13.36,73.96,0.295,0.0,,,,
521,2005-09-21 01:30:00,13.34,76.07,0.384,0.0,,,,
522,2005-09-21 01:45:00,11.81,85.0,0.659,0.0,,,,
523,2005-09-21 02:00:00,10.0,96.0,0.502,0.0,,,,
524,2005-09-21 02:15:00,10.18,97.3,0.401,0.0,,,,
525,2005-09-21 02:30:00,10.02,97.5,0.073,0.0,,,,
526,2005-09-21 02:45:00,11.05,98.0,0.03,0.0,,,,
527,2005-09-21 03:00:00,9.86,97.6,0.165,0.0,,,,
528,2005-09-21 03:15:00,12.1,98.3,0.207,0.0,,,,
529,2005-09-21 03:30:00,15.5,89.5,0.4,0.0,,,,
530,2005-09-21 03:45:00,15.82,83.1,0.215,0.0,,,,
531,2005-09-21 04:00:00,17.03,77.88,0.342,0.0,,,,
532,2005-09-21 04:15:00,14.56,77.85,0.429,0.0,,,,
533,2005-09-21 04:30:00,11.28,95.7,0.039,0.0,,,,
534,2005-09-21 04:45:00,15.71,85.7,0.644,0.0,,,,
535,2005-09-21 05:00:00,17.83,71.3,0.667,0.0,,,,
536,2005-09-21 05:15:00,18.05,69.65,0.607,0.0,,,,
537,2005-09-21 05:30:00,18.07,68.94,0.837,0.04,,,,
538,2005-09-21 05:45:00,15.87,77.08,0.361,2.421,,,,
539,2005-09-21 06:00:00,16.76,73.55,1.036,19.99,,,,
540,2005-09-21 06:15:00,17.4,72.59,0.091,48.07,,,,
541,2005-09-21 06:30:00,17.59,73.36,0.315,73.23,,,,
542,2005-09-21 06:45:00,16.92,73.64,0.078,99.3,,,,
543,2005-09-21 07:00:00,13.96,83.7,0.276,130.1,,,,
544,2005-09-21 07:15:00,11.48,93.8,0.136,303.8,,,,
545,2005-09-21 07:30:00,14.18,94.3,0.026,377.5,,,,
546,2005-09-21 07:45:00,17.65,75.63,0.207,200.5,,,,
547,2005-09-21 08:00:00,18.66,68.55,0.202,713.9,,,,
548,2005-09-21 08:15:00,20.63,59.68,0.319,934.0,,,,
549,2005-09-21 08:30:00,20.78,59.96,0.4,1038.0,,,,
550,2005-09-21 08:45:00,21.26,58.59,0.32,1139.0,,,,
551,2005-09-21 09:00:00,21.74,58.58,0.607,1232.0,,,,
552,2005-09-21 09:15:00,21.73,57.06,0.318,1318.0,,,,
553,2005-09-21 09:30:00,23.39,46.77,0.772,1400.0,,,,
554,2005-09-21 09:45:00,22.7,53.67,0.96,1475.0,,,,
555,2005-09-21 10:00:00,20.12,65.45,0.921,1542.0,,,,
556,2005-09-21 10:15:00,21.11,61.07,0.897,1599.0,,,,
557,2005-09-21 10:30:00,21.08,60.55,0.786,1651.0,,,,
558,2005-09-21 10:45:00,21.36,60.54,0.88,1695.0,,,,
559,2005-09-21 11:00:00,21.73,59.72,0.902,1731.0,,,,
560,2005-09-21 11:15:00,21.13,61.38,0.858,1759.0,,,,
561,2005-09-21 11:30:00,22.08,58.05,0.987,1779.0,,,,
562,2005-09-21 11:45:00,23.35,53.73,1.053,1792.0,,,,
563,2005-09-21 12:00:00,23.75,51.73,1.369,1797.0,,,,
564,2005-09-21 12:15:00,24.32,50.95,1.36,1791.0,,,,
565,2005-09-21 12:30:00,23.14,54.29,1.486,1776.0,,,,
566,2005-09-21 12:45:00,22.6,54.83,1.094,1751.0,,,,
567,2005-09-21 13:00:00,23.41,52.92,1.295,1724.0,,,,
568,2005-09-21 13:15:00,23.48,52.54,1.537,1686.0,,,,
569,2005-09-21 13:30:00,23.08,54.12,1.511,1640.0,,,,
570,2005-09-21 13:45:00,23.92,51.15,1.376,1588.0,,,,
571,2005-09-21 14:00:00,24.12,50.47,1.517,1527.0,,,,
572,2005-09-21 14:15:00,23.57,51.78,1.345,1463.0,,,,
573,2005-09-21 14:30:00,23.74,50.42,1.427,1389.0,,,,
574,2005-09-21 14:45:00,24.03,47.69,1.473,1308.0,,,,
575,2005-09-21 15:00:00,24.28,49.07,1.386,1220.0,,,,
576,2005-09-21 15:15:00,22.65,54.8,1.172,1127.0,,,,
577,2005-09-21 15:30:00,22.33,56.72,0.927,1030.0,,,,
578,2005-09-21 15:45:00,21.63,59.21,1.18,923.0,,,,
579,2005-09-21 16:00:00,18.69,69.84,1.451,811.0,,,,
580,2005-09-21 16:15:00,18.39,70.17,1.768,698.7,,,,
581,2005-09-21 16:30:00,18.1,69.22,1.862,585.0,,,,
582,2005-09-21 16:45:00,17.45,71.41,2.22,469.7,,,,
583,2005-09-21 17:00:00,16.18,73.02,2.11,356.1,,,,
584,2005-09-21 17:15:00,14.98,75.32,2.331,252.1,,,,
585,2005-09-21 17:30:00,14.11,82.3,1.611,152.8,,,,
586,2005-09-21 17:45:00,13.81,84.8,1.094,68.2,,,,
587,2005-09-21 18:00:00,15.58,72.24,2.11,21.79,,,,
588,2005-09-21 18:15:00,18.23,58.98,2.909,3.367,,,,
589,2005-09-21 18:30:00,18.72,56.84,2.376,0.161,,,,
590,2005-09-21 18:45:00,19.18,51.94,2.065,0.0,,,,
591,2005-09-21 19:00:00,20.23,46.27,2.273,0.0,,,,
592,2005-09-21 19:15:00,20.52,43.38,2.081,0.0,,,,
593,2005-09-21 19:30:00,20.39,43.09,1.968,0.0,,,,
594,2005-09-21 19:45:00,20.11,43.59,1.875,0.0,,,,
595,2005-09-21 20:00:00,20.8,40.84,1.952,0.0,,,,
596,2005-09-21 20:15:00,21.06,40.18,1.021,0.0,,,,
597,2005-09-21 20:30:00,21.19,40.75,1.008,0.0,,,,
598,2005-09-21 20:45:00,21.3,42.25,0.752,0.0,,,,
599,2005-09-21 21:00:00,21.71,42.61,0.421,0.02,,,,
600,2005-09-21 21:15:00,22.26,41.73,0.666,0.0,,,,
601,2005-09-21 21:30:00,21.61,43.0,0.4,0.0,,,,
602,2005-09-21 21:45:00,19.09,51.29,0.403,0.0,,,,
603,2005-09-21 22:00:00,18.95,51.62,0.517,0.0,,,,
604,2005-09-21 22:15:00,19.89,49.08,0.742,0.0,,,,
605,2005-09-21 22:30:00,21.14,46.26,0.252,0.0,,,,
606,2005-09-21 22:45:00,22.92,40.52,0.841,0.0,,,,
607,2005-09-21 23:00:00,21.34,45.28,0.879,0.0,,,,
608,2005-09-21 23:15:00,22.91,40.03,1.467,0.0,,,,
609,2005-09-21 23:30:00,23.28,39.72,1.457,0.0,,,,
610,2005-09-21 23:45:00,18.45,56.6,1.464,0.0,,,,
611,2005-09-22 00:00:00,19.32,52.62,1.071,0.0,,,,
612,2005-09-22 00:15:00,20.75,48.5,0.978,0.0,,,,
613,2005-09-22 00:30:00,20.31,49.67,0.416,0.0,,,,
614,2005-09-22 00:45:00,22.03,44.04,0.997,0.0,,,,
615,2005-09-22 01:00:00,22.08,43.3,0.603,0.0,,,,
616,2005-09-22 01:15:00,22.12,42.68,0.549,0.0,,,,
617,2005-09-22 01:30:00,22.57,40.91,0.377,0.0,,,,
618,2005-09-22 01:45:00,23.14,38.55,0.297,0.0,,,,
619,2005-09-22 02:00:00,23.47,36.53,0.446,0.0,,,,
620,2005-09-22 02:15:00,24.1,34.66,0.258,0.0,,,,
621,2005-09-22 02:30:00,23.8,36.02,0.876,0.0,,,,
622,2005-09-22 02:45:00,23.54,37.26,1.941,0.0,,,,
623,2005-09-22 03:00:00,24.19,33.47,1.175,0.0,,,,
624,2005-09-22 03:15:00,23.9,35.26,0.423,0.0,,,,
625,2005-09-22 03:30:00,22.93,38.68,0.319,0.0,,,,
626,2005-09-22 03:45:00,22.29,41.13,0.965,0.0,,,,
627,2005-09-22 04:00:00,20.7,47.01,0.345,0.0,,,,
628,2005-09-22 04:15:00,19.5,50.68,0.058,0.0,,,,
629,2005-09-22 04:30:00,21.5,43.55,0.271,0.0,,,,
630,2005-09-22 04:45:00,20.89,45.5,0.189,0.0,,,,
631,2005-09-22 05:00:00,22.23,41.4,0.096,0.0,,,,
632,2005-09-22 05:15:00,22.37,40.65,0.003,0.0,,,,
633,2005-09-22 05:30:00,22.8,38.25,0.0,0.081,,,,
634,2005-09-22 05:45:00,23.34,36.65,0.111,2.903,,,,
635,2005-09-22 06:00:00,23.59,35.32,0.184,19.31,,,,
636,2005-09-22 06:15:00,23.74,35.3,0.279,47.84,,,,
637,2005-09-22 06:30:00,23.56,35.95,0.297,74.88,,,,
638,2005-09-22 06:45:00,23.16,37.37,0.465,104.3,,,,
639,2005-09-22 07:00:00,21.82,42.58,0.556,116.7,,,,
640,2005-09-22 07:15:00,21.22,45.01,0.772,278.5,,,,
641,2005-09-22 07:30:00,21.34,45.13,0.739,302.4,,,,
642,2005-09-22 07:45:00,21.78,44.65,0.521,253.0,,,,
643,2005-09-22 08:00:00,22.26,43.09,0.525,709.0,,,,
644,2005-09-22 08:15:00,22.91,41.74,1.091,909.0,,,,
645,2005-09-22 08:30:00,23.37,41.52,0.91,1014.0,,,,
646,2005-09-22 08:45:00,24.09,39.07,1.087,1112.0,,,,
647,2005-09-22 09:00:00,23.84,43.82,1.01,1205.0,,,,
648,2005-09-22 09:15:00,24.7,39.93,0.502,1292.0,,,,
649,2005-09-22 09:30:00,25.66,39.83,0.895,1374.0,,,,
650,2005-09-22 09:45:00,24.87,44.59,0.941,1448.0,,,,
651,2005-09-22 10:00:00,25.34,38.72,0.96,1517.0,,,,
652,2005-09-22 10:15:00,26.07,39.69,1.306,1576.0,,,,
653,2005-09-22 10:30:00,26.49,39.68,1.373,1629.0,,,,
654,2005-09-22 10:45:00,26.07,43.5,1.274,1672.0,,,,
655,2005-09-22 11:00:00,23.8,52.75,0.886,1713.0,,,,
656,2005-09-22 11:15:00,25.38,44.38,1.166,1741.0,,,,
657,2005-09-22 11:30:00,26.66,39.01,1.58,1762.0,,,,
658,2005-09-22 11:45:00,26.0,42.73,1.544,1774.0,,,,
659,2005-09-22 12:00:00,23.79,52.51,1.222,1778.0,,,,
660,2005-09-22 12:15:00,23.99,47.86,1.059,1775.0,,,,
661,2005-09-22 12:30:00,25.47,40.06,1.456,1760.0,,,,
662,2005-09-22 12:45:00,26.44,32.87,1.757,1741.0,,,,
663,2005-09-22 13:00:00,26.29,35.25,1.832,1711.0,,,,
664,2005-09-22 13:15:00,26.52,32.01,1.806,1673.0,,,,
665,2005-09-22 13:30:00,26.55,33.9,1.786,1626.0,,,,
666,2005-09-22 13:45:00,26.97,32.95,1.788,1573.0,,,,
667,2005-09-22 14:00:00,26.22,34.63,1.879,1511.0,,,,
668,2005-09-22 14:15:00,25.51,43.9,1.569,1443.0,,,,
669,2005-09-22 14:30:00,23.86,51.07,1.978,1368.0,,,,
670,2005-09-22 14:45:00,23.11,48.1,2.096,1287.0,,,,
671,2005-09-22 15:00:00,22.16,52.37,1.611,1164.0,,,,
672,2005-09-22 15:15:00,21.93,54.92,1.583,1070.0,,,,
673,2005-09-22 15:30:00,19.81,60.67,2.852,996.0,,,,
674,2005-09-22 15:45:00,18.77,63.09,2.737,818.0,,,,
675,2005-09-22 16:00:00,18.08,65.28,3.003,746.2,,,,
676,2005-09-22 16:15:00,15.48,77.62,3.003,602.0,,,,
677,2005-09-22 16:30:00,14.65,84.3,1.929,529.7,,,,
678,2005-09-22 16:45:00,15.4,80.2,1.146,420.8,,,,
679,2005-09-22 17:00:00,19.63,56.13,1.676,235.1,,,,
680,2005-09-22 17:15:00,22.2,44.51,2.298,132.8,,,,
681,2005-09-22 17:30:00,23.21,40.73,2.128,78.98,,,,
682,2005-09-22 17:45:00,22.58,43.68,2.061,37.19,,,,
683,2005-09-22 18:00:00,19.2,58.35,1.504,10.68,,,,
684,2005-09-22 18:15:00,18.93,57.83,2.283,1.431,,,,
685,2005-09-22 18:30:00,21.59,47.17,2.414,0.081,,,,
686,2005-09-22 18:45:00,17.7,64.4,1.374,0.0,,,,
687,2005-09-22 19:00:00,16.64,67.16,1.986,0.0,,,,
688,2005-09-22 19:15:00,17.84,59.21,2.25,0.101,,,,
689,2005-09-22 19:30:00,18.76,55.29,1.757,0.0,,,,
690,2005-09-22 19:45:00,19.19,53.42,1.568,0.0,,,,
691,2005-09-22 20:00:00,19.16,52.67,1.118,0.02,,,,
692,2005-09-22 20:15:00,18.54,55.78,1.222,0.0,,,,
693,2005-09-22 20:30:00,16.11,67.39,1.229,0.0,,,,
694,2005-09-22 20:45:00,17.64,59.48,1.87,0.0,,,,
695,2005-09-22 21:00:00,16.85,62.16,1.439,0.0,,,,
696,2005-09-22 21:15:00,18.71,52.52,1.652,0.0,,,,
697,2005-09-22 21:30:00,15.66,69.48,1.841,0.0,,,,
698,2005-09-22 21:45:00,11.95,92.7,2.116,0.04,,,,
699,2005-09-22 22:00:00,11.45,96.9,2.579,0.121,,,,
700,2005-09-22 22:15:00,11.29,97.6,2.082,0.061,,,,
701,2005-09-22 22:30:00,11.2,97.9,1.577,0.101,,,,
702,2005-09-22 22:45:00,11.19,98.1,2.144,0.161,,,,
703,2005-09-22 23:00:00,11.25,98.2,1.53,0.282,,,,
704,2005-09-22 23:15:00,14.2,79.02,1.211,0.0,,,,
705,2005-09-22 23:30:00,15.34,67.89,1.235,0.0,,,,
706,2005-09-22 23:45:00,12.76,86.8,0.923,0.0,,,,
707,2005-09-23 00:00:00,11.14,96.3,0.916,0.02,,,,
708,2005-09-23 00:15:00,11.17,97.4,1.382,0.262,,,,
709,2005-09-23 00:30:00,11.17,97.8,1.776,0.484,,,,
710,2005-09-23 00:45:00,11.08,98.0,1.521,0.605,,,,
711,2005-09-23 01:00:00,10.93,98.1,1.263,0.444,,,,
712,2005-09-23 01:15:00,10.86,98.2,0.152,0.484,,,,
713,2005-09-23 01:30:00,11.27,98.3,0.645,0.383,,,,
714,2005-09-23 01:45:00,10.82,98.3,0.283,0.343,,,,
715,2005-09-23 02:00:00,10.77,98.4,0.082,0.303,,,,
716,2005-09-23 02:15:00,10.67,98.5,0.147,0.424,,,,
717,2005-09-23 02:30:00,11.11,98.5,0.613,0.666,,,,
718,2005-09-23 02:45:00,13.25,98.0,0.496,1.211,,,,
719,2005-09-23 03:00:00,11.01,96.4,0.191,1.211,,,,
720,2005-09-23 03:15:00,10.94,97.8,0.226,1.069,,,,
721,2005-09-23 03:30:00,11.77,98.1,0.361,0.908,,,,
722,2005-09-23 03:45:00,10.66,97.8,0.229,0.787,,,,
723,2005-09-23 04:00:00,12.6,98.2,0.189,0.908,,,,
724,2005-09-23 04:15:00,14.2,92.9,0.142,0.908,,,,
725,2005-09-23 04:30:00,13.98,90.2,0.23,0.908,,,,
726,2005-09-23 04:45:00,14.02,89.0,0.156,0.928,,,,
727,2005-09-23 05:00:00,14.01,87.4,0.366,1.069,,,,
728,2005-09-23 05:15:00,15.38,79.25,0.314,0.807,,,,
729,2005-09-23 05:30:00,14.8,81.9,0.475,0.04,,,,
730,2005-09-23 05:45:00,14.29,86.1,0.749,2.078,,,,
731,2005-09-23 06:00:00,13.66,89.3,0.164,16.06,,,,
732,2005-09-23 06:15:00,12.97,92.7,0.222,46.3,,,,
733,2005-09-23 06:30:00,11.74,95.0,0.26,86.8,,,,
734,2005-09-23 06:45:00,12.98,95.7,0.067,157.0,,,,
735,2005-09-23 07:00:00,12.66,92.7,0.353,252.8,,,,
736,2005-09-23 07:15:00,11.92,94.6,0.462,310.7,,,,
737,2005-09-23 07:30:00,11.89,96.7,0.912,422.8,,,,
738,2005-09-23 07:45:00,11.99,97.0,1.008,324.3,,,,
739,2005-09-23 08:00:00,11.84,97.3,1.292,404.7,,,,
740,2005-09-23 08:15:00,11.68,97.4,1.054,405.2,,,,
741,2005-09-23 08:30:00,12.32,97.5,0.905,726.3,,,,
742,2005-09-23 08:45:00,12.7,96.6,0.734,820.0,,,,
743,2005-09-23 09:00:00,13.24,95.4,0.458,1114.0,,,,
744,2005-09-23 09:15:00,15.09,91.2,0.592,1442.0,,,,
745,2005-09-23 09:30:00,15.3,87.3,0.664,1464.0,,,,
746,2005-09-23 09:45:00,15.51,85.0,0.851,1531.0,,,,
747,2005-09-23 10:00:00,16.46,80.2,0.907,1614.0,,,,
748,2005-09-23 10:15:00,16.98,77.15,0.886,1611.0,,,,
749,2005-09-23 10:30:00,17.55,73.86,1.387,1667.0,,,,
750,2005-09-23 10:45:00,17.45,72.64,1.535,1716.0,,,,
751,2005-09-23 11:00:00,17.49,71.01,1.741,1680.0,,,,
752,2005-09-23 11:15:00,17.75,68.0,1.869,1702.0,,,,
753,2005-09-23 11:30:00,17.86,67.04,1.929,1766.0,,,,
754,2005-09-23 11:45:00,17.38,73.75,2.445,1832.0,,,,
755,2005-09-23 12:00:00,16.89,78.59,2.236,1800.0,,,,
756,2005-09-23 12:15:00,16.71,78.25,2.352,1820.0,,,,
757,2005-09-23 12:30:00,15.8,80.4,2.428,1566.0,,,,
758,2005-09-23 12:45:00,14.31,85.4,2.551,1296.0,,,,
759,2005-09-23 13:00:00,14.74,80.1,2.941,1801.0,,,,
760,2005-09-23 13:15:00,15.04,77.15,3.237,1730.0,,,,
761,2005-09-23 13:30:00,15.05,78.49,3.161,1558.0,,,,
762,2005-09-23 13:45:00,14.69,80.6,3.142,1487.0,,,,
763,2005-09-23 14:00:00,14.66,80.7,3.421,1437.0,,,,
764,2005-09-23 14:15:00,14.36,82.2,3.551,1359.0,,,,
765,2005-09-23 14:30:00,14.21,83.3,3.451,1280.0,,,,
766,2005-09-23 14:45:00,13.66,85.8,3.38,1085.0,,,,
767,2005-09-23 15:00:00,14.0,84.9,3.447,1040.0,,,,
768,2005-09-23 15:15:00,14.16,84.2,3.489,1091.0,,,,
769,2005-09-23 15:30:00,14.16,84.4,3.547,1015.0,,,,
770,2005-09-23 15:45:00,14.77,81.7,3.078,883.0,,,,
771,2005-09-23 16:00:00,14.89,81.1,3.284,805.0,,,,
772,2005-09-23 16:15:00,14.29,83.2,3.421,689.4,,,,
773,2005-09-23 16:30:00,13.1,88.8,3.239,423.1,,,,
774,2005-09-23 16:45:00,12.44,91.9,3.542,336.0,,,,
775,2005-09-23 17:00:00,12.7,90.8,3.618,355.0,,,,
776,2005-09-23 17:15:00,12.48,91.3,3.624,255.9,,,,
777,2005-09-23 17:30:00,12.12,92.5,3.558,156.8,,,,
778,2005-09-23 17:45:00,11.72,94.1,3.359,73.54,,,,
779,2005-09-23 18:00:00,11.2,96.0,3.002,16.0,,,,
780,2005-09-23 18:15:00,10.96,96.9,2.989,1.977,,,,
781,2005-09-23 18:30:00,10.87,97.4,2.839,0.222,,,,
782,2005-09-23 18:45:00,10.75,97.7,3.042,0.121,,,,
783,2005-09-23 19:00:00,10.74,97.8,2.867,0.666,,,,
784,2005-09-23 19:15:00,10.74,98.0,2.997,1.816,,,,
785,2005-09-23 19:30:00,10.69,98.1,3.136,2.099,,,,
786,2005-09-23 19:45:00,10.63,98.1,2.976,2.764,,,,
787,2005-09-23 20:00:00,10.7,98.3,2.88,2.986,,,,
788,2005-09-23 20:15:00,10.53,98.3,3.069,3.128,,,,
789,2005-09-23 20:30:00,10.4,98.3,3.009,3.168,,,,
